40,select * from SpecLineIndex where specObjId=#
2019-12-26 01:15:00,1
2019-12-26 02:20:00,1
2019-12-26 05:05:00,1
2019-12-26 07:01:00,1
2019-12-26 10:57:00,1
2019-12-26 11:44:00,1
2019-12-26 11:57:00,1
2019-12-26 12:17:00,1
2019-12-26 13:31:00,1
2019-12-26 13:34:00,1
2019-12-26 13:44:00,1
2019-12-26 13:57:00,1
2019-12-26 14:20:00,1
2019-12-26 14:46:00,1
2019-12-26 15:22:00,1
2019-12-26 15:49:00,1
2019-12-26 15:52:00,1
2019-12-26 15:53:00,1
2019-12-26 15:54:00,1
2019-12-26 16:05:00,1
2019-12-26 16:07:00,1
2019-12-26 16:30:00,1
2019-12-26 16:36:00,1
2019-12-26 16:37:00,2
2019-12-26 16:42:00,1
2019-12-26 17:23:00,1
2019-12-26 17:28:00,1
2019-12-26 17:43:00,1
2019-12-26 17:44:00,1
2019-12-26 17:45:00,1
2019-12-26 18:03:00,1
2019-12-26 19:37:00,1
2019-12-26 19:50:00,1
2019-12-26 20:18:00,1
2019-12-26 20:41:00,1
2019-12-26 20:57:00,1
2019-12-26 21:08:00,1
2019-12-26 21:15:00,1
2019-12-26 23:49:00,1
