1337,"SELECT  &&& + cast(p.apstar_id as varchar(#)) + &&& + cast(p.apstar_id as varchar(#)) + &&& as apstar_id,    p.apogee_id,p.ra, p.dec, p.glon, p.glat,    p.vhelio_avg,p.vscatter,    a.teff,a.logg,a.metals    FROM apogeeStar p    JOIN fGetNearbyApogeeStarEq(#,#,#) n on p.apstar_id=n.apstar_id    JOIN aspcapStar a on a.apstar_id = p.apstar_id"
2019-12-26 00:04:00,2
2019-12-26 00:05:00,4
2019-12-26 00:06:00,3
2019-12-26 00:08:00,1
2019-12-26 00:14:00,2
2019-12-26 00:15:00,4
2019-12-26 00:16:00,3
2019-12-26 00:18:00,1
2019-12-26 00:24:00,2
2019-12-26 00:25:00,3
2019-12-26 00:26:00,3
2019-12-26 00:28:00,1
2019-12-26 00:34:00,2
2019-12-26 00:35:00,4
2019-12-26 00:36:00,3
2019-12-26 00:38:00,1
2019-12-26 00:45:00,5
2019-12-26 00:46:00,3
2019-12-26 00:48:00,1
2019-12-26 00:55:00,6
2019-12-26 00:56:00,3
2019-12-26 00:58:00,1
2019-12-26 01:05:00,6
2019-12-26 01:06:00,3
2019-12-26 01:08:00,1
2019-12-26 01:15:00,7
2019-12-26 01:16:00,3
2019-12-26 01:18:00,1
2019-12-26 01:25:00,5
2019-12-26 01:26:00,3
2019-12-26 01:28:00,1
2019-12-26 01:35:00,5
2019-12-26 01:36:00,3
2019-12-26 01:38:00,1
2019-12-26 01:45:00,5
2019-12-26 01:46:00,3
2019-12-26 01:48:00,1
2019-12-26 01:55:00,5
2019-12-26 01:56:00,3
2019-12-26 01:58:00,1
2019-12-26 02:05:00,5
2019-12-26 02:06:00,4
2019-12-26 02:08:00,1
2019-12-26 02:15:00,5
2019-12-26 02:16:00,3
2019-12-26 02:18:00,1
2019-12-26 02:25:00,5
2019-12-26 02:26:00,3
2019-12-26 02:28:00,1
2019-12-26 02:35:00,5
2019-12-26 02:36:00,3
2019-12-26 02:38:00,1
2019-12-26 02:45:00,5
2019-12-26 02:46:00,3
2019-12-26 02:48:00,1
2019-12-26 02:55:00,5
2019-12-26 02:56:00,3
2019-12-26 02:58:00,1
2019-12-26 03:05:00,5
2019-12-26 03:06:00,3
2019-12-26 03:08:00,1
2019-12-26 03:15:00,6
2019-12-26 03:16:00,3
2019-12-26 03:18:00,1
2019-12-26 03:25:00,5
2019-12-26 03:26:00,3
2019-12-26 03:28:00,1
2019-12-26 03:35:00,5
2019-12-26 03:36:00,4
2019-12-26 03:38:00,1
2019-12-26 03:45:00,6
2019-12-26 03:46:00,3
2019-12-26 03:48:00,1
2019-12-26 03:55:00,6
2019-12-26 03:56:00,3
2019-12-26 03:58:00,1
2019-12-26 04:05:00,5
2019-12-26 04:06:00,3
2019-12-26 04:08:00,1
2019-12-26 04:15:00,7
2019-12-26 04:16:00,3
2019-12-26 04:18:00,1
2019-12-26 04:25:00,5
2019-12-26 04:26:00,3
2019-12-26 04:28:00,1
2019-12-26 04:35:00,6
2019-12-26 04:36:00,3
