148,select * from XCRedshift where specObjId=#
2019-12-26 00:36:00,1
2019-12-26 00:43:00,1
2019-12-26 01:59:00,1
2019-12-26 02:02:00,1
2019-12-26 02:36:00,1
2019-12-26 02:39:00,1
2019-12-26 02:56:00,1
2019-12-26 03:26:00,1
2019-12-26 03:39:00,1
2019-12-26 05:06:00,1
2019-12-26 06:03:00,1
2019-12-26 06:25:00,1
2019-12-26 06:31:00,1
2019-12-26 06:53:00,1
2019-12-26 08:50:00,1
2019-12-26 11:22:00,1
2019-12-26 11:28:00,1
2019-12-26 11:35:00,1
2019-12-26 12:10:00,1
2019-12-26 12:29:00,1
2019-12-26 12:47:00,1
2019-12-26 13:24:00,1
2019-12-26 13:27:00,1
2019-12-26 13:33:00,1
2019-12-26 13:46:00,1
2019-12-26 13:53:00,1
2019-12-26 13:54:00,1
2019-12-26 13:58:00,1
2019-12-26 14:10:00,2
2019-12-26 14:24:00,1
2019-12-26 14:30:00,1
2019-12-26 14:35:00,2
2019-12-26 14:36:00,2
2019-12-26 14:41:00,1
2019-12-26 15:05:00,1
2019-12-26 15:06:00,1
2019-12-26 15:09:00,1
2019-12-26 15:10:00,1
2019-12-26 15:11:00,1
2019-12-26 15:12:00,2
2019-12-26 15:13:00,2
2019-12-26 15:15:00,1
2019-12-26 15:18:00,1
2019-12-26 15:19:00,2
2019-12-26 15:23:00,1
2019-12-26 15:35:00,1
2019-12-26 15:41:00,1
2019-12-26 15:46:00,2
2019-12-26 15:48:00,1
2019-12-26 15:53:00,1
2019-12-26 15:54:00,1
2019-12-26 15:55:00,2
2019-12-26 15:56:00,2
2019-12-26 15:57:00,1
2019-12-26 15:59:00,1
2019-12-26 16:00:00,1
2019-12-26 16:07:00,1
2019-12-26 16:20:00,1
2019-12-26 16:25:00,1
2019-12-26 16:26:00,2
2019-12-26 16:27:00,2
2019-12-26 16:33:00,1
2019-12-26 16:34:00,1
2019-12-26 16:37:00,1
2019-12-26 16:40:00,1
2019-12-26 16:41:00,1
2019-12-26 16:42:00,2
2019-12-26 16:43:00,1
2019-12-26 16:44:00,1
2019-12-26 16:46:00,1
2019-12-26 16:53:00,1
2019-12-26 16:58:00,1
2019-12-26 17:12:00,1
2019-12-26 17:13:00,1
2019-12-26 17:15:00,1
2019-12-26 17:17:00,1
2019-12-26 17:18:00,1
2019-12-26 17:24:00,2
2019-12-26 17:26:00,1
2019-12-26 17:30:00,1
2019-12-26 17:33:00,2
2019-12-26 17:34:00,1
2019-12-26 17:36:00,1
2019-12-26 17:40:00,1
2019-12-26 17:42:00,1
2019-12-26 17:43:00,2
2019-12-26 17:44:00,1
2019-12-26 18:05:00,1
2019-12-26 18:18:00,1
2019-12-26 18:23:00,1
2019-12-26 18:26:00,1
2019-12-26 18:29:00,1
2019-12-26 18:30:00,1
2019-12-26 19:05:00,1
2019-12-26 19:11:00,1
2019-12-26 19:13:00,1
2019-12-26 19:38:00,1
2019-12-26 19:45:00,2
2019-12-26 19:47:00,1
2019-12-26 19:49:00,1
2019-12-26 19:54:00,1
2019-12-26 20:16:00,2
2019-12-26 20:24:00,1
2019-12-26 20:27:00,1
2019-12-26 20:30:00,1
2019-12-26 20:35:00,1
2019-12-26 20:40:00,1
2019-12-26 20:42:00,1
2019-12-26 20:43:00,1
2019-12-26 20:45:00,1
2019-12-26 20:51:00,1
2019-12-26 20:57:00,1
2019-12-26 21:10:00,2
2019-12-26 21:12:00,1
2019-12-26 21:14:00,1
2019-12-26 21:22:00,1
2019-12-26 21:47:00,1
2019-12-26 22:28:00,1
2019-12-26 23:09:00,1
2019-12-26 23:33:00,1
2019-12-26 23:39:00,1
2019-12-26 23:42:00,1
2019-12-26 23:43:00,2
2019-12-26 23:45:00,1
2019-12-26 23:47:00,1
2019-12-26 23:50:00,1
2019-12-26 23:52:00,1
2019-12-26 23:55:00,1
2019-12-26 23:56:00,1
