21,"SELECT ra,dec,u,err_u,g,err_g,r,err_r,i,err_i,z,err_z FROM Star WHERE ra BETWEEN # AND # AND dec BETWEEN # and # AND g<#"
2019-12-26 11:47:00,1
2019-12-26 11:51:00,1
2019-12-26 11:55:00,1
2019-12-26 12:02:00,1
2019-12-26 12:12:00,1
2019-12-26 12:32:00,1
2019-12-26 12:36:00,1
2019-12-26 12:47:00,1
2019-12-26 13:00:00,1
2019-12-26 13:03:00,1
2019-12-26 13:07:00,1
2019-12-26 13:10:00,1
2019-12-26 13:24:00,1
2019-12-26 13:28:00,1
2019-12-26 14:02:00,2
2019-12-26 14:11:00,2
2019-12-26 14:18:00,1
2019-12-26 14:21:00,1
2019-12-26 15:05:00,1
