1,"SELECT TOP # p.run,p.rerun,p.camCol,p.field,p.obj,ISNULL(s.targetID,#) as targetID, &&& as filter FROM dbo.fGetNearbyObjEq(#,#,#) as b,  BESTDR7..PhotoObj as p LEFT OUTER JOIN BESTDR7..SpecObj s ON p.objID = s.bestObjID WHERE b.objID = p.objID AND ( p.type = # OR p.type = #)"
2019-07-31 19:33:00,1
