1,"select bestobjid, dbo.fRUN(bestobjID) as run, run2d from specobj where plate = #   and mjd = #   and fiberid = #    -- specobjid = dbo.fSpecidFromSDSS(#,#,#)"
2019-07-31 16:41:00,1
