32,select * from SpecLine where specObjId=#
2019-07-31 00:17:00,1
2019-07-31 02:04:00,1
2019-07-31 02:40:00,1
2019-07-31 03:35:00,1
2019-07-31 04:38:00,1
2019-07-31 05:13:00,1
2019-07-31 05:18:00,2
2019-07-31 05:53:00,1
2019-07-31 06:02:00,1
2019-07-31 09:06:00,1
2019-07-31 09:19:00,1
2019-07-31 11:06:00,1
2019-07-31 11:07:00,1
2019-07-31 11:38:00,1
2019-07-31 12:31:00,1
2019-07-31 13:09:00,1
2019-07-31 13:11:00,2
2019-07-31 13:14:00,1
2019-07-31 13:58:00,1
2019-07-31 14:32:00,1
2019-07-31 14:41:00,1
2019-07-31 16:40:00,1
2019-07-31 18:09:00,1
2019-07-31 18:10:00,2
2019-07-31 19:55:00,1
2019-07-31 20:34:00,1
2019-07-31 20:35:00,1
2019-07-31 20:36:00,1
2019-07-31 21:34:00,1
