46,select * from SpecLineIndex where specObjId=#
2019-07-31 00:08:00,1
2019-07-31 01:33:00,1
2019-07-31 01:35:00,1
2019-07-31 02:36:00,1
2019-07-31 02:43:00,1
2019-07-31 03:36:00,1
2019-07-31 03:38:00,1
2019-07-31 03:52:00,2
2019-07-31 05:18:00,1
2019-07-31 05:33:00,1
2019-07-31 05:41:00,1
2019-07-31 05:45:00,1
2019-07-31 06:36:00,1
2019-07-31 08:06:00,1
2019-07-31 08:09:00,1
2019-07-31 08:40:00,1
2019-07-31 09:07:00,1
2019-07-31 09:35:00,1
2019-07-31 10:01:00,1
2019-07-31 10:02:00,2
2019-07-31 10:36:00,2
2019-07-31 11:37:00,1
2019-07-31 12:07:00,1
2019-07-31 12:41:00,2
2019-07-31 12:43:00,1
2019-07-31 13:03:00,1
2019-07-31 13:09:00,1
2019-07-31 13:59:00,1
2019-07-31 14:00:00,1
2019-07-31 14:37:00,1
2019-07-31 14:39:00,1
2019-07-31 14:40:00,1
2019-07-31 18:09:00,1
2019-07-31 18:10:00,1
2019-07-31 20:34:00,1
2019-07-31 20:35:00,1
2019-07-31 20:36:00,1
2019-07-31 21:32:00,1
2019-07-31 21:36:00,1
2019-07-31 21:38:00,2
2019-07-31 22:15:00,1
