12238,"SELECT TOP # p.objid,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-07-31 06:01:00,13
2019-07-31 06:03:00,8
2019-07-31 06:04:00,1
2019-07-31 06:05:00,20
2019-07-31 06:06:00,10
2019-07-31 06:09:00,7
2019-07-31 06:10:00,8
2019-07-31 06:11:00,13
2019-07-31 06:13:00,8
2019-07-31 06:14:00,1
2019-07-31 06:15:00,30
2019-07-31 06:16:00,9
2019-07-31 06:19:00,6
2019-07-31 06:20:00,8
2019-07-31 06:21:00,15
2019-07-31 06:23:00,8
2019-07-31 06:24:00,1
2019-07-31 06:25:00,29
2019-07-31 06:26:00,10
2019-07-31 06:29:00,5
2019-07-31 06:30:00,8
2019-07-31 06:31:00,15
2019-07-31 06:33:00,8
2019-07-31 06:34:00,1
2019-07-31 06:35:00,29
2019-07-31 06:36:00,10
2019-07-31 06:39:00,5
2019-07-31 06:40:00,8
2019-07-31 06:41:00,15
2019-07-31 06:43:00,8
2019-07-31 06:44:00,1
2019-07-31 06:45:00,29
2019-07-31 06:46:00,10
2019-07-31 06:49:00,5
2019-07-31 06:50:00,8
2019-07-31 06:51:00,15
2019-07-31 06:53:00,8
2019-07-31 06:54:00,1
2019-07-31 06:55:00,30
2019-07-31 06:56:00,10
2019-07-31 06:59:00,5
2019-07-31 07:00:00,8
2019-07-31 07:01:00,15
2019-07-31 07:03:00,8
2019-07-31 07:04:00,1
2019-07-31 07:05:00,29
2019-07-31 07:06:00,10
2019-07-31 07:09:00,5
2019-07-31 07:10:00,8
2019-07-31 07:11:00,16
2019-07-31 07:13:00,5
2019-07-31 07:14:00,1
2019-07-31 07:15:00,37
2019-07-31 07:16:00,10
2019-07-31 07:19:00,4
2019-07-31 07:20:00,8
2019-07-31 07:21:00,16
2019-07-31 07:24:00,1
2019-07-31 07:25:00,37
2019-07-31 07:26:00,10
2019-07-31 07:29:00,4
2019-07-31 07:30:00,8
2019-07-31 07:31:00,16
2019-07-31 07:32:00,1
2019-07-31 07:33:00,1
2019-07-31 07:34:00,1
2019-07-31 07:35:00,34
2019-07-31 07:36:00,13
2019-07-31 07:39:00,4
2019-07-31 07:40:00,8
2019-07-31 07:41:00,16
2019-07-31 07:44:00,1
2019-07-31 07:45:00,33
2019-07-31 07:46:00,14
2019-07-31 07:49:00,4
2019-07-31 07:50:00,8
2019-07-31 07:51:00,16
2019-07-31 07:54:00,1
2019-07-31 07:55:00,33
2019-07-31 07:56:00,14
2019-07-31 07:59:00,3
2019-07-31 08:00:00,9
2019-07-31 08:01:00,16
2019-07-31 08:04:00,1
2019-07-31 08:05:00,30
2019-07-31 08:06:00,14
2019-07-31 08:09:00,3
2019-07-31 08:10:00,9
2019-07-31 08:11:00,16
2019-07-31 08:14:00,1
2019-07-31 08:15:00,33
2019-07-31 08:16:00,16
2019-07-31 08:19:00,3
2019-07-31 08:20:00,9
2019-07-31 08:21:00,16
2019-07-31 08:24:00,1
2019-07-31 08:25:00,33
2019-07-31 08:26:00,14
2019-07-31 08:29:00,3
2019-07-31 08:30:00,9
2019-07-31 08:31:00,16
2019-07-31 08:34:00,1
2019-07-31 08:35:00,33
2019-07-31 08:36:00,14
2019-07-31 08:39:00,3
2019-07-31 08:40:00,9
2019-07-31 08:41:00,16
2019-07-31 08:44:00,1
2019-07-31 08:45:00,32
2019-07-31 08:46:00,15
2019-07-31 08:49:00,3
2019-07-31 08:50:00,9
2019-07-31 08:51:00,16
2019-07-31 08:54:00,2
2019-07-31 08:55:00,33
2019-07-31 08:56:00,15
2019-07-31 08:57:00,1
2019-07-31 08:58:00,1
2019-07-31 08:59:00,3
2019-07-31 09:00:00,10
2019-07-31 09:01:00,16
2019-07-31 09:03:00,1
2019-07-31 09:04:00,2
2019-07-31 09:05:00,33
2019-07-31 09:06:00,17
2019-07-31 09:07:00,1
2019-07-31 09:08:00,1
2019-07-31 09:09:00,3
2019-07-31 09:10:00,5
2019-07-31 09:11:00,21
2019-07-31 09:14:00,1
2019-07-31 09:15:00,32
2019-07-31 09:16:00,15
2019-07-31 09:17:00,1
2019-07-31 09:19:00,3
2019-07-31 09:20:00,5
2019-07-31 09:21:00,21
2019-07-31 09:24:00,1
2019-07-31 09:25:00,32
2019-07-31 09:26:00,15
2019-07-31 09:28:00,1
2019-07-31 09:29:00,3
2019-07-31 09:30:00,5
2019-07-31 09:31:00,20
2019-07-31 09:34:00,1
2019-07-31 09:35:00,32
2019-07-31 09:36:00,15
2019-07-31 09:39:00,3
2019-07-31 09:40:00,5
2019-07-31 09:41:00,20
2019-07-31 09:44:00,2
2019-07-31 09:45:00,32
2019-07-31 09:46:00,17
2019-07-31 09:47:00,1
2019-07-31 09:48:00,1
2019-07-31 09:49:00,4
2019-07-31 09:50:00,6
2019-07-31 09:51:00,20
2019-07-31 09:52:00,1
2019-07-31 09:53:00,1
2019-07-31 09:54:00,2
2019-07-31 09:55:00,32
2019-07-31 09:56:00,15
2019-07-31 09:59:00,3
2019-07-31 10:00:00,6
2019-07-31 10:01:00,21
2019-07-31 10:04:00,2
2019-07-31 10:05:00,32
2019-07-31 10:06:00,16
2019-07-31 10:09:00,3
2019-07-31 10:10:00,5
2019-07-31 10:11:00,20
2019-07-31 10:13:00,1
2019-07-31 10:14:00,1
2019-07-31 10:15:00,33
2019-07-31 10:16:00,16
2019-07-31 10:17:00,3
2019-07-31 10:19:00,3
2019-07-31 10:20:00,7
2019-07-31 10:21:00,22
2019-07-31 10:22:00,1
2019-07-31 10:23:00,2
2019-07-31 10:24:00,1
2019-07-31 10:25:00,32
2019-07-31 10:26:00,16
2019-07-31 10:28:00,1
2019-07-31 10:29:00,2
2019-07-31 10:30:00,6
2019-07-31 10:31:00,20
2019-07-31 10:33:00,1
2019-07-31 10:34:00,2
2019-07-31 10:35:00,32
2019-07-31 10:36:00,16
2019-07-31 10:39:00,2
2019-07-31 10:40:00,7
2019-07-31 10:41:00,22
2019-07-31 10:42:00,2
2019-07-31 10:44:00,2
2019-07-31 10:45:00,33
2019-07-31 10:46:00,16
2019-07-31 10:47:00,1
2019-07-31 10:49:00,2
2019-07-31 10:50:00,6
2019-07-31 10:51:00,18
2019-07-31 10:52:00,2
2019-07-31 10:53:00,1
2019-07-31 10:54:00,1
2019-07-31 10:55:00,32
2019-07-31 10:56:00,15
2019-07-31 10:57:00,1
2019-07-31 10:59:00,3
2019-07-31 11:00:00,6
2019-07-31 11:01:00,19
2019-07-31 11:02:00,3
2019-07-31 11:04:00,1
2019-07-31 11:05:00,33
2019-07-31 11:06:00,15
2019-07-31 11:09:00,2
2019-07-31 11:10:00,6
2019-07-31 11:11:00,18
2019-07-31 11:12:00,2
2019-07-31 11:14:00,1
2019-07-31 11:15:00,33
2019-07-31 11:16:00,15
2019-07-31 11:19:00,3
2019-07-31 11:20:00,6
2019-07-31 11:21:00,19
2019-07-31 11:22:00,3
2019-07-31 11:23:00,2
2019-07-31 11:24:00,1
2019-07-31 11:25:00,32
2019-07-31 11:26:00,16
2019-07-31 11:29:00,2
2019-07-31 11:30:00,6
2019-07-31 11:31:00,18
2019-07-31 11:32:00,2
2019-07-31 11:34:00,2
2019-07-31 11:35:00,32
2019-07-31 11:36:00,16
2019-07-31 11:37:00,1
2019-07-31 11:39:00,2
2019-07-31 11:40:00,6
2019-07-31 11:41:00,18
2019-07-31 11:42:00,2
2019-07-31 11:44:00,2
2019-07-31 11:45:00,32
2019-07-31 11:46:00,16
2019-07-31 11:47:00,1
2019-07-31 11:49:00,2
2019-07-31 11:50:00,6
2019-07-31 11:51:00,18
2019-07-31 11:52:00,2
2019-07-31 11:54:00,1
2019-07-31 11:55:00,32
2019-07-31 11:56:00,15
2019-07-31 11:59:00,2
2019-07-31 12:00:00,7
2019-07-31 12:01:00,18
2019-07-31 12:02:00,3
2019-07-31 12:04:00,1
2019-07-31 12:05:00,32
2019-07-31 12:06:00,16
2019-07-31 12:07:00,1
2019-07-31 12:08:00,1
2019-07-31 12:09:00,2
2019-07-31 12:10:00,6
2019-07-31 12:11:00,18
2019-07-31 12:12:00,3
2019-07-31 12:14:00,2
2019-07-31 12:15:00,33
2019-07-31 12:16:00,15
2019-07-31 12:19:00,2
2019-07-31 12:20:00,5
2019-07-31 12:21:00,19
2019-07-31 12:22:00,3
2019-07-31 12:23:00,1
2019-07-31 12:24:00,1
2019-07-31 12:25:00,34
2019-07-31 12:26:00,16
2019-07-31 12:28:00,1
2019-07-31 12:29:00,2
2019-07-31 12:30:00,6
2019-07-31 12:31:00,20
2019-07-31 12:32:00,2
2019-07-31 12:33:00,2
2019-07-31 12:34:00,1
2019-07-31 12:35:00,34
2019-07-31 12:36:00,16
2019-07-31 12:38:00,1
2019-07-31 12:39:00,3
2019-07-31 12:40:00,4
2019-07-31 12:41:00,21
2019-07-31 12:42:00,2
2019-07-31 12:43:00,1
2019-07-31 12:44:00,2
2019-07-31 12:45:00,27
2019-07-31 12:46:00,21
2019-07-31 12:48:00,1
2019-07-31 12:49:00,3
2019-07-31 12:50:00,4
2019-07-31 12:51:00,20
2019-07-31 12:52:00,3
2019-07-31 12:53:00,1
2019-07-31 12:54:00,1
2019-07-31 12:55:00,27
2019-07-31 12:56:00,22
2019-07-31 12:58:00,1
2019-07-31 12:59:00,4
2019-07-31 13:00:00,4
2019-07-31 13:01:00,22
2019-07-31 13:02:00,3
2019-07-31 13:03:00,1
2019-07-31 13:04:00,1
2019-07-31 13:05:00,27
2019-07-31 13:06:00,20
2019-07-31 13:08:00,2
2019-07-31 13:09:00,2
2019-07-31 13:10:00,5
2019-07-31 13:11:00,21
2019-07-31 13:12:00,3
2019-07-31 13:14:00,2
2019-07-31 13:15:00,27
2019-07-31 13:16:00,20
2019-07-31 13:18:00,1
2019-07-31 13:19:00,2
2019-07-31 13:20:00,5
2019-07-31 13:21:00,19
2019-07-31 13:22:00,3
2019-07-31 13:24:00,1
2019-07-31 13:25:00,28
2019-07-31 13:26:00,22
2019-07-31 13:29:00,2
2019-07-31 13:30:00,4
2019-07-31 13:31:00,19
2019-07-31 13:32:00,3
2019-07-31 13:34:00,1
2019-07-31 13:35:00,26
2019-07-31 13:36:00,23
2019-07-31 13:39:00,1
2019-07-31 13:40:00,7
2019-07-31 13:41:00,19
2019-07-31 13:42:00,4
2019-07-31 13:43:00,1
2019-07-31 13:44:00,2
2019-07-31 13:45:00,25
2019-07-31 13:46:00,23
2019-07-31 13:47:00,1
2019-07-31 13:48:00,1
2019-07-31 13:50:00,7
2019-07-31 13:51:00,19
2019-07-31 13:52:00,4
2019-07-31 13:54:00,2
2019-07-31 13:55:00,26
2019-07-31 13:56:00,22
2019-07-31 13:59:00,2
2019-07-31 14:00:00,6
2019-07-31 14:01:00,20
2019-07-31 14:02:00,3
2019-07-31 14:04:00,2
2019-07-31 14:05:00,25
2019-07-31 14:06:00,22
2019-07-31 14:07:00,1
2019-07-31 14:10:00,8
2019-07-31 14:11:00,22
2019-07-31 14:12:00,2
2019-07-31 14:13:00,1
2019-07-31 14:14:00,4
2019-07-31 14:15:00,25
2019-07-31 14:16:00,23
2019-07-31 14:18:00,1
2019-07-31 14:19:00,2
2019-07-31 14:20:00,8
2019-07-31 14:21:00,19
2019-07-31 14:22:00,3
2019-07-31 14:24:00,4
2019-07-31 14:25:00,26
2019-07-31 14:26:00,23
2019-07-31 14:28:00,1
2019-07-31 14:29:00,2
2019-07-31 14:30:00,5
2019-07-31 14:31:00,21
2019-07-31 14:32:00,4
2019-07-31 14:33:00,1
2019-07-31 14:34:00,2
2019-07-31 14:35:00,27
2019-07-31 14:36:00,22
2019-07-31 14:40:00,6
2019-07-31 14:41:00,20
2019-07-31 14:42:00,2
2019-07-31 14:43:00,1
2019-07-31 14:44:00,2
2019-07-31 14:45:00,25
2019-07-31 14:46:00,22
2019-07-31 14:47:00,1
2019-07-31 14:50:00,6
2019-07-31 14:51:00,19
2019-07-31 14:52:00,3
2019-07-31 14:53:00,2
2019-07-31 14:54:00,2
2019-07-31 14:55:00,25
2019-07-31 14:56:00,23
2019-07-31 15:00:00,7
2019-07-31 15:01:00,21
2019-07-31 15:02:00,3
2019-07-31 15:04:00,2
2019-07-31 15:05:00,25
2019-07-31 15:06:00,22
2019-07-31 15:08:00,1
2019-07-31 15:10:00,7
2019-07-31 15:11:00,18
2019-07-31 15:12:00,4
2019-07-31 15:14:00,2
2019-07-31 15:15:00,26
2019-07-31 15:16:00,23
2019-07-31 15:17:00,1
2019-07-31 15:19:00,1
2019-07-31 15:20:00,6
2019-07-31 15:21:00,18
2019-07-31 15:22:00,4
2019-07-31 15:24:00,2
2019-07-31 15:25:00,25
2019-07-31 15:26:00,22
2019-07-31 15:27:00,1
2019-07-31 15:28:00,1
2019-07-31 15:30:00,6
2019-07-31 15:31:00,18
2019-07-31 15:32:00,4
2019-07-31 15:33:00,1
2019-07-31 15:34:00,2
2019-07-31 15:35:00,26
2019-07-31 15:36:00,22
2019-07-31 15:38:00,4
2019-07-31 15:40:00,7
2019-07-31 15:41:00,17
2019-07-31 15:42:00,6
2019-07-31 15:43:00,1
2019-07-31 15:44:00,4
2019-07-31 15:45:00,8
2019-07-31 15:46:00,15
2019-07-31 15:47:00,25
2019-07-31 15:48:00,8
2019-07-31 15:50:00,5
2019-07-31 15:51:00,18
2019-07-31 15:52:00,6
2019-07-31 15:54:00,3
2019-07-31 15:56:00,15
2019-07-31 15:57:00,25
2019-07-31 15:58:00,7
2019-07-31 16:00:00,4
2019-07-31 16:01:00,17
2019-07-31 16:02:00,6
2019-07-31 16:03:00,1
2019-07-31 16:04:00,2
2019-07-31 16:06:00,15
2019-07-31 16:07:00,25
2019-07-31 16:08:00,7
2019-07-31 16:10:00,4
2019-07-31 16:11:00,17
2019-07-31 16:12:00,6
2019-07-31 16:14:00,2
2019-07-31 16:16:00,15
2019-07-31 16:17:00,25
2019-07-31 16:18:00,7
2019-07-31 16:20:00,4
2019-07-31 16:21:00,17
2019-07-31 16:22:00,6
2019-07-31 16:24:00,2
2019-07-31 16:26:00,15
2019-07-31 16:27:00,24
2019-07-31 16:28:00,8
2019-07-31 16:30:00,4
2019-07-31 16:31:00,17
2019-07-31 16:32:00,7
2019-07-31 16:34:00,2
2019-07-31 16:35:00,1
2019-07-31 16:36:00,15
2019-07-31 16:37:00,25
2019-07-31 16:38:00,8
2019-07-31 16:40:00,4
2019-07-31 16:41:00,18
2019-07-31 16:42:00,6
2019-07-31 16:43:00,1
2019-07-31 16:44:00,2
2019-07-31 16:46:00,16
2019-07-31 16:47:00,26
2019-07-31 16:48:00,7
2019-07-31 16:49:00,1
2019-07-31 16:50:00,4
2019-07-31 16:51:00,19
2019-07-31 16:52:00,6
2019-07-31 16:54:00,2
2019-07-31 16:55:00,1
2019-07-31 16:56:00,16
2019-07-31 16:57:00,24
2019-07-31 16:58:00,8
2019-07-31 16:59:00,1
2019-07-31 17:00:00,4
2019-07-31 17:01:00,18
2019-07-31 17:02:00,7
2019-07-31 17:03:00,3
2019-07-31 17:04:00,2
2019-07-31 17:05:00,2
2019-07-31 17:06:00,15
2019-07-31 17:07:00,24
2019-07-31 17:08:00,9
2019-07-31 17:10:00,4
2019-07-31 17:11:00,18
2019-07-31 17:12:00,7
2019-07-31 17:13:00,1
2019-07-31 17:14:00,2
2019-07-31 17:16:00,16
2019-07-31 17:17:00,26
2019-07-31 17:18:00,9
2019-07-31 17:20:00,4
2019-07-31 17:21:00,17
2019-07-31 17:22:00,6
2019-07-31 17:23:00,1
2019-07-31 17:24:00,2
2019-07-31 17:26:00,16
2019-07-31 17:27:00,24
2019-07-31 17:28:00,8
2019-07-31 17:29:00,1
2019-07-31 17:30:00,4
2019-07-31 17:31:00,17
2019-07-31 17:32:00,6
2019-07-31 17:34:00,2
2019-07-31 17:35:00,1
2019-07-31 17:36:00,15
2019-07-31 17:37:00,24
2019-07-31 17:38:00,8
2019-07-31 17:39:00,1
2019-07-31 17:40:00,4
2019-07-31 17:41:00,17
2019-07-31 17:42:00,6
2019-07-31 17:44:00,3
2019-07-31 17:46:00,15
2019-07-31 17:47:00,26
2019-07-31 17:48:00,8
2019-07-31 17:49:00,1
2019-07-31 17:50:00,4
2019-07-31 17:51:00,17
2019-07-31 17:52:00,6
2019-07-31 17:53:00,1
2019-07-31 17:54:00,2
2019-07-31 17:56:00,16
2019-07-31 17:57:00,26
2019-07-31 17:58:00,8
2019-07-31 18:00:00,5
2019-07-31 18:01:00,17
2019-07-31 18:02:00,7
2019-07-31 18:04:00,3
2019-07-31 18:06:00,15
2019-07-31 18:07:00,24
2019-07-31 18:08:00,9
2019-07-31 18:10:00,5
2019-07-31 18:11:00,18
2019-07-31 18:12:00,6
2019-07-31 18:14:00,3
2019-07-31 18:16:00,17
2019-07-31 18:17:00,25
2019-07-31 18:18:00,8
2019-07-31 18:20:00,5
2019-07-31 18:21:00,17
2019-07-31 18:22:00,7
2019-07-31 18:24:00,3
2019-07-31 18:25:00,1
2019-07-31 18:26:00,15
2019-07-31 18:27:00,24
2019-07-31 18:28:00,9
2019-07-31 18:29:00,1
2019-07-31 18:30:00,4
2019-07-31 18:31:00,17
2019-07-31 18:32:00,6
2019-07-31 18:34:00,3
2019-07-31 18:36:00,15
2019-07-31 18:37:00,24
2019-07-31 18:38:00,8
2019-07-31 18:40:00,4
2019-07-31 18:41:00,17
2019-07-31 18:42:00,6
2019-07-31 18:44:00,2
2019-07-31 18:46:00,15
2019-07-31 18:47:00,24
2019-07-31 18:48:00,8
2019-07-31 18:50:00,4
2019-07-31 18:51:00,17
2019-07-31 18:52:00,6
2019-07-31 18:54:00,2
2019-07-31 18:56:00,15
2019-07-31 18:57:00,22
2019-07-31 18:58:00,10
2019-07-31 19:00:00,4
2019-07-31 19:01:00,17
2019-07-31 19:02:00,7
2019-07-31 19:04:00,3
2019-07-31 19:06:00,17
2019-07-31 19:07:00,19
2019-07-31 19:08:00,13
2019-07-31 19:10:00,4
2019-07-31 19:11:00,17
2019-07-31 19:12:00,6
2019-07-31 19:14:00,2
2019-07-31 19:16:00,15
2019-07-31 19:17:00,19
2019-07-31 19:18:00,13
2019-07-31 19:20:00,4
2019-07-31 19:21:00,17
2019-07-31 19:22:00,6
2019-07-31 19:24:00,2
2019-07-31 19:26:00,15
2019-07-31 19:27:00,19
2019-07-31 19:28:00,13
2019-07-31 19:30:00,4
2019-07-31 19:31:00,17
2019-07-31 19:32:00,6
2019-07-31 19:34:00,2
2019-07-31 19:36:00,15
2019-07-31 19:37:00,19
2019-07-31 19:38:00,13
2019-07-31 19:40:00,4
2019-07-31 19:41:00,17
2019-07-31 19:42:00,6
2019-07-31 19:44:00,2
2019-07-31 19:46:00,15
2019-07-31 19:47:00,19
2019-07-31 19:48:00,13
2019-07-31 19:50:00,4
2019-07-31 19:51:00,17
2019-07-31 19:52:00,6
2019-07-31 19:54:00,2
2019-07-31 19:56:00,15
2019-07-31 19:57:00,19
2019-07-31 19:58:00,13
2019-07-31 20:00:00,4
2019-07-31 20:01:00,17
2019-07-31 20:02:00,6
2019-07-31 20:04:00,2
2019-07-31 20:06:00,15
2019-07-31 20:07:00,19
2019-07-31 20:08:00,13
2019-07-31 20:10:00,4
2019-07-31 20:11:00,17
2019-07-31 20:12:00,6
2019-07-31 20:14:00,2
2019-07-31 20:16:00,15
2019-07-31 20:17:00,19
2019-07-31 20:18:00,13
2019-07-31 20:20:00,4
2019-07-31 20:21:00,17
2019-07-31 20:22:00,6
2019-07-31 20:24:00,2
2019-07-31 20:26:00,15
2019-07-31 20:27:00,19
2019-07-31 20:28:00,13
2019-07-31 20:30:00,4
2019-07-31 20:31:00,17
2019-07-31 20:32:00,6
2019-07-31 20:34:00,2
2019-07-31 20:36:00,15
2019-07-31 20:37:00,19
2019-07-31 20:38:00,13
2019-07-31 20:40:00,4
2019-07-31 20:41:00,17
2019-07-31 20:42:00,6
2019-07-31 20:44:00,2
2019-07-31 20:46:00,15
2019-07-31 20:47:00,20
2019-07-31 20:48:00,14
