6,"SELECT TOP # p.objid,  p.type, p.ra, p.dec, p.g, distance  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID order by distance"
2019-07-31 07:48:00,1
2019-07-31 11:34:00,2
2019-07-31 11:35:00,1
2019-07-31 11:36:00,1
2019-07-31 11:37:00,1
