68,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-07-05 06:35:00,1
2019-07-05 07:00:00,1
2019-07-05 08:52:00,1
2019-07-05 10:00:00,1
2019-07-05 10:27:00,1
2019-07-05 11:52:00,1
2019-07-05 12:41:00,2
2019-07-05 12:42:00,2
2019-07-05 12:43:00,2
2019-07-05 13:00:00,1
2019-07-05 13:01:00,2
2019-07-05 13:02:00,4
2019-07-05 13:04:00,6
2019-07-05 13:05:00,17
2019-07-05 13:09:00,5
2019-07-05 13:10:00,2
2019-07-05 13:12:00,4
2019-07-05 13:13:00,1
2019-07-05 16:48:00,1
2019-07-05 16:51:00,1
2019-07-05 17:16:00,1
2019-07-05 20:22:00,1
2019-07-05 20:24:00,1
2019-07-05 20:37:00,1
2019-07-05 20:43:00,1
2019-07-05 20:47:00,1
2019-07-05 20:56:00,1
2019-07-05 20:59:00,1
2019-07-05 21:06:00,1
2019-07-05 21:32:00,1
2019-07-05 21:40:00,1
2019-07-05 21:41:00,1
