851,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-07-05 00:46:00,1
2019-07-05 01:46:00,1
2019-07-05 02:45:00,1
2019-07-05 03:46:00,1
2019-07-05 04:29:00,9
2019-07-05 04:46:00,31
2019-07-05 04:47:00,226
2019-07-05 04:48:00,200
2019-07-05 04:49:00,207
2019-07-05 04:50:00,122
2019-07-05 05:46:00,1
2019-07-05 06:45:00,1
2019-07-05 07:45:00,1
2019-07-05 08:45:00,1
2019-07-05 09:16:00,9
2019-07-05 09:46:00,1
2019-07-05 10:27:00,9
2019-07-05 10:46:00,1
2019-07-05 11:45:00,1
2019-07-05 12:45:00,1
2019-07-05 13:45:00,1
2019-07-05 14:47:00,10
2019-07-05 15:45:00,1
2019-07-05 16:07:00,9
2019-07-05 16:27:00,1
2019-07-05 16:45:00,1
2019-07-05 17:45:00,1
2019-07-05 18:46:00,1
2019-07-05 19:45:00,1
