8,"SELECT TOP #  cast(str(p.ra,#,#) as float) as ra,cast(str(p.[dec],#,#) as float) as dec  FROM ..PhotoObj AS p  JOIN dbo.fGetNearbyObjEq(#,#,#) AS b ON b.objID = P.objID  WHERE ( p.type = # OR p.type = #)"
2019-07-05 20:21:00,2
2019-07-05 20:22:00,1
2019-07-05 20:25:00,1
2019-07-05 20:48:00,1
2019-07-05 20:50:00,1
2019-07-05 20:57:00,1
2019-07-05 20:58:00,1
