76,select * from SpecLine where specObjId=#
2019-07-05 10:46:00,1
2019-07-05 11:57:00,1
2019-07-05 12:31:00,1
2019-07-05 13:25:00,1
2019-07-05 13:31:00,1
2019-07-05 13:44:00,1
2019-07-05 14:02:00,1
2019-07-05 14:39:00,1
2019-07-05 15:12:00,1
2019-07-05 15:41:00,1
2019-07-05 15:43:00,1
2019-07-05 15:52:00,1
2019-07-05 16:08:00,1
2019-07-05 16:55:00,1
2019-07-05 17:06:00,1
2019-07-05 17:26:00,2
2019-07-05 17:31:00,1
2019-07-05 17:32:00,1
2019-07-05 17:36:00,1
2019-07-05 18:10:00,1
2019-07-05 18:31:00,1
2019-07-05 18:38:00,1
2019-07-05 18:41:00,1
2019-07-05 18:46:00,1
2019-07-05 18:47:00,1
2019-07-05 18:54:00,1
2019-07-05 18:55:00,1
2019-07-05 18:56:00,2
2019-07-05 18:58:00,1
2019-07-05 20:33:00,1
2019-07-05 20:35:00,1
2019-07-05 20:59:00,2
2019-07-05 21:13:00,1
2019-07-05 21:14:00,1
2019-07-05 21:16:00,1
2019-07-05 21:18:00,2
2019-07-05 21:22:00,1
2019-07-05 21:23:00,1
2019-07-05 21:33:00,1
2019-07-05 21:52:00,1
2019-07-05 21:56:00,1
2019-07-05 22:04:00,2
2019-07-05 22:11:00,1
2019-07-05 22:13:00,1
2019-07-05 22:16:00,1
2019-07-05 22:17:00,1
2019-07-05 22:22:00,1
2019-07-05 22:23:00,1
2019-07-05 22:24:00,1
2019-07-05 22:25:00,1
2019-07-05 22:28:00,2
2019-07-05 22:29:00,1
2019-07-05 22:31:00,1
2019-07-05 22:32:00,1
2019-07-05 22:42:00,1
2019-07-05 22:43:00,1
2019-07-05 22:45:00,3
2019-07-05 22:46:00,1
2019-07-05 22:47:00,1
2019-07-05 22:50:00,1
2019-07-05 23:01:00,1
2019-07-05 23:11:00,1
2019-07-05 23:20:00,3
2019-07-05 23:40:00,3
