4,"SELECT    s.specObjID, s.ra, s.dec, s.z, s.class, s.zWarning, s.snMedian, ife.ra, ife.dec into mydb.ife_zspec_dr1# from mydb.for_bpt as ife      CROSS APPLY dbo.fGetNearestSpecObjEq(ife.ra,ife.dec, #) AS near     JOIN SpecObjAll as s ON near.specObjID=s.specObjID      WHERE  s.class = &&& AND   s.zWarning=#"
2019-07-05 05:01:00,1
2019-07-05 05:03:00,1
2019-07-05 06:28:00,1
2019-07-05 06:45:00,1
