5448,"SELECT  top #   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-02-19 00:01:00,3
2019-02-19 00:04:00,5
2019-02-19 00:05:00,20
2019-02-19 00:06:00,2
2019-02-19 00:07:00,5
2019-02-19 00:08:00,3
2019-02-19 00:11:00,4
2019-02-19 00:14:00,5
2019-02-19 00:15:00,22
2019-02-19 00:16:00,2
2019-02-19 00:17:00,6
2019-02-19 00:18:00,3
2019-02-19 00:21:00,3
2019-02-19 00:24:00,5
2019-02-19 00:25:00,17
2019-02-19 00:26:00,3
2019-02-19 00:27:00,6
2019-02-19 00:28:00,3
2019-02-19 00:31:00,3
2019-02-19 00:34:00,5
2019-02-19 00:35:00,18
2019-02-19 00:36:00,2
2019-02-19 00:37:00,6
2019-02-19 00:38:00,3
2019-02-19 00:41:00,3
2019-02-19 00:44:00,5
2019-02-19 00:45:00,22
2019-02-19 00:46:00,2
2019-02-19 00:47:00,5
2019-02-19 00:48:00,3
2019-02-19 00:51:00,3
2019-02-19 00:54:00,5
2019-02-19 00:55:00,15
2019-02-19 00:56:00,6
2019-02-19 00:57:00,5
2019-02-19 00:58:00,3
2019-02-19 01:01:00,3
2019-02-19 01:04:00,5
2019-02-19 01:05:00,14
2019-02-19 01:06:00,6
2019-02-19 01:07:00,5
2019-02-19 01:08:00,3
2019-02-19 01:11:00,3
2019-02-19 01:14:00,5
2019-02-19 01:15:00,14
2019-02-19 01:16:00,6
2019-02-19 01:17:00,5
2019-02-19 01:18:00,3
2019-02-19 01:21:00,3
2019-02-19 01:24:00,5
2019-02-19 01:25:00,15
2019-02-19 01:26:00,6
2019-02-19 01:27:00,5
2019-02-19 01:28:00,3
2019-02-19 01:31:00,3
2019-02-19 01:34:00,5
2019-02-19 01:35:00,14
2019-02-19 01:36:00,6
2019-02-19 01:37:00,5
2019-02-19 01:38:00,3
2019-02-19 01:41:00,4
2019-02-19 01:44:00,5
2019-02-19 01:45:00,14
2019-02-19 01:46:00,6
2019-02-19 01:47:00,5
2019-02-19 01:48:00,3
2019-02-19 01:51:00,3
2019-02-19 01:54:00,5
2019-02-19 01:55:00,17
2019-02-19 01:56:00,6
2019-02-19 01:57:00,5
2019-02-19 01:58:00,3
2019-02-19 02:01:00,4
2019-02-19 02:04:00,5
2019-02-19 02:05:00,15
2019-02-19 02:06:00,6
