54,select * from SpecObjAll where specObjId=#
2019-02-19 00:59:00,1
2019-02-19 01:01:00,1
2019-02-19 01:46:00,4
2019-02-19 02:23:00,1
2019-02-19 03:27:00,1
2019-02-19 07:21:00,1
2019-02-19 08:06:00,1
2019-02-19 08:10:00,1
2019-02-19 09:15:00,1
2019-02-19 10:04:00,1
2019-02-19 10:35:00,1
2019-02-19 10:42:00,4
2019-02-19 11:09:00,1
2019-02-19 12:13:00,1
2019-02-19 12:59:00,1
2019-02-19 14:22:00,1
2019-02-19 16:33:00,1
2019-02-19 17:15:00,1
2019-02-19 17:52:00,1
2019-02-19 17:59:00,11
2019-02-19 18:32:00,1
2019-02-19 18:34:00,1
2019-02-19 18:39:00,1
2019-02-19 19:30:00,1
2019-02-19 20:11:00,6
2019-02-19 20:15:00,2
2019-02-19 20:29:00,1
2019-02-19 21:03:00,1
2019-02-19 21:07:00,1
2019-02-19 21:08:00,1
2019-02-19 23:14:00,1
2019-02-19 23:50:00,1
