123,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-02-19 01:33:00,1
2019-02-19 02:17:00,1
2019-02-19 02:50:00,1
2019-02-19 07:05:00,1
2019-02-19 07:10:00,1
2019-02-19 07:11:00,1
2019-02-19 07:14:00,1
2019-02-19 07:16:00,1
2019-02-19 07:17:00,1
2019-02-19 07:19:00,1
2019-02-19 07:21:00,1
2019-02-19 07:23:00,1
2019-02-19 07:34:00,1
2019-02-19 07:43:00,1
2019-02-19 07:51:00,1
2019-02-19 07:54:00,2
2019-02-19 07:57:00,1
2019-02-19 08:11:00,1
2019-02-19 08:14:00,1
2019-02-19 08:19:00,1
2019-02-19 08:23:00,1
2019-02-19 08:24:00,1
2019-02-19 08:26:00,1
2019-02-19 08:27:00,1
2019-02-19 08:28:00,1
2019-02-19 08:29:00,1
2019-02-19 08:30:00,1
2019-02-19 08:32:00,1
2019-02-19 08:37:00,1
2019-02-19 08:51:00,1
2019-02-19 08:52:00,1
2019-02-19 08:55:00,1
2019-02-19 09:11:00,1
2019-02-19 09:13:00,1
2019-02-19 09:21:00,1
2019-02-19 09:25:00,1
2019-02-19 09:34:00,1
2019-02-19 09:35:00,1
2019-02-19 09:43:00,1
2019-02-19 09:56:00,1
2019-02-19 10:20:00,1
2019-02-19 10:21:00,1
2019-02-19 10:25:00,1
2019-02-19 10:35:00,1
2019-02-19 10:37:00,1
2019-02-19 10:40:00,1
2019-02-19 10:49:00,1
2019-02-19 12:02:00,1
2019-02-19 12:10:00,1
2019-02-19 12:12:00,1
2019-02-19 12:31:00,1
2019-02-19 12:32:00,1
2019-02-19 12:51:00,1
2019-02-19 13:17:00,1
2019-02-19 13:18:00,1
2019-02-19 13:24:00,1
2019-02-19 13:31:00,1
2019-02-19 13:34:00,1
2019-02-19 13:39:00,1
2019-02-19 13:42:00,1
2019-02-19 13:44:00,1
2019-02-19 13:50:00,1
2019-02-19 13:52:00,1
2019-02-19 14:10:00,1
2019-02-19 14:41:00,1
2019-02-19 14:46:00,1
2019-02-19 14:49:00,1
2019-02-19 14:50:00,1
2019-02-19 14:52:00,1
2019-02-19 15:18:00,1
2019-02-19 15:28:00,1
2019-02-19 15:58:00,1
2019-02-19 16:21:00,1
2019-02-19 16:41:00,1
2019-02-19 16:43:00,1
2019-02-19 16:45:00,1
2019-02-19 16:46:00,1
2019-02-19 17:18:00,1
2019-02-19 17:52:00,1
2019-02-19 17:53:00,1
2019-02-19 18:06:00,1
2019-02-19 18:47:00,1
2019-02-19 18:57:00,1
2019-02-19 19:22:00,1
2019-02-19 19:44:00,1
2019-02-19 19:45:00,1
2019-02-19 20:20:00,1
2019-02-19 20:34:00,1
2019-02-19 20:39:00,1
2019-02-19 20:55:00,1
2019-02-19 21:14:00,1
2019-02-19 22:01:00,1
2019-02-19 22:04:00,1
2019-02-19 22:19:00,1
2019-02-19 22:22:00,1
2019-02-19 22:45:00,1
2019-02-19 22:53:00,1
2019-02-19 22:54:00,1
2019-02-19 22:56:00,1
2019-02-19 23:04:00,1
2019-02-19 23:05:00,4
2019-02-19 23:06:00,2
2019-02-19 23:07:00,3
2019-02-19 23:08:00,4
2019-02-19 23:09:00,1
2019-02-19 23:10:00,3
2019-02-19 23:22:00,1
2019-02-19 23:31:00,1
2019-02-19 23:32:00,1
2019-02-19 23:37:00,1
2019-02-19 23:39:00,1
