468,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-02-19 00:00:00,1
2019-02-19 00:01:00,1
2019-02-19 00:03:00,1
2019-02-19 00:05:00,1
2019-02-19 00:08:00,1
2019-02-19 00:09:00,1
2019-02-19 00:12:00,1
2019-02-19 00:13:00,1
2019-02-19 00:17:00,1
2019-02-19 00:18:00,1
2019-02-19 00:20:00,1
2019-02-19 00:22:00,1
2019-02-19 00:26:00,1
2019-02-19 00:27:00,1
2019-02-19 00:28:00,1
2019-02-19 00:30:00,1
2019-02-19 00:33:00,1
2019-02-19 00:34:00,1
2019-02-19 00:35:00,1
2019-02-19 00:36:00,1
2019-02-19 00:37:00,1
2019-02-19 00:38:00,1
2019-02-19 00:40:00,1
2019-02-19 00:44:00,1
2019-02-19 00:45:00,1
2019-02-19 00:48:00,1
2019-02-19 00:49:00,1
2019-02-19 00:50:00,1
2019-02-19 00:53:00,1
2019-02-19 00:54:00,1
2019-02-19 00:56:00,1
2019-02-19 00:57:00,1
2019-02-19 00:59:00,1
2019-02-19 01:02:00,1
2019-02-19 01:04:00,1
2019-02-19 01:06:00,1
2019-02-19 01:07:00,1
2019-02-19 01:11:00,1
2019-02-19 01:12:00,1
2019-02-19 01:14:00,1
2019-02-19 01:17:00,1
2019-02-19 01:19:00,1
2019-02-19 01:20:00,1
2019-02-19 01:22:00,1
2019-02-19 01:24:00,1
2019-02-19 01:26:00,1
2019-02-19 01:30:00,1
2019-02-19 01:31:00,1
2019-02-19 01:32:00,1
2019-02-19 01:34:00,1
2019-02-19 01:36:00,1
2019-02-19 01:37:00,1
2019-02-19 01:38:00,1
2019-02-19 01:40:00,1
2019-02-19 01:41:00,1
2019-02-19 01:42:00,1
2019-02-19 01:43:00,1
2019-02-19 01:45:00,1
2019-02-19 01:47:00,1
2019-02-19 01:49:00,1
2019-02-19 01:50:00,1
2019-02-19 01:54:00,1
2019-02-19 01:55:00,1
2019-02-19 01:56:00,1
2019-02-19 01:58:00,1
2019-02-19 02:00:00,1
2019-02-19 02:03:00,1
2019-02-19 02:04:00,1
2019-02-19 02:05:00,1
2019-02-19 02:09:00,1
2019-02-19 02:10:00,1
2019-02-19 02:11:00,1
2019-02-19 02:12:00,1
2019-02-19 02:14:00,1
2019-02-19 02:15:00,1
2019-02-19 02:17:00,1
2019-02-19 02:19:00,1
2019-02-19 02:20:00,1
2019-02-19 02:21:00,1
2019-02-19 02:23:00,1
2019-02-19 02:24:00,1
2019-02-19 02:27:00,1
2019-02-19 02:28:00,1
2019-02-19 02:30:00,1
2019-02-19 02:34:00,1
2019-02-19 02:35:00,1
2019-02-19 02:38:00,1
2019-02-19 02:39:00,1
2019-02-19 02:41:00,1
2019-02-19 02:42:00,1
2019-02-19 02:43:00,1
2019-02-19 02:44:00,1
2019-02-19 02:47:00,1
2019-02-19 02:49:00,1
2019-02-19 02:50:00,1
2019-02-19 02:51:00,1
2019-02-19 02:52:00,1
2019-02-19 02:55:00,1
2019-02-19 02:56:00,1
2019-02-19 02:57:00,1
2019-02-19 02:58:00,1
2019-02-19 03:01:00,1
2019-02-19 03:04:00,1
2019-02-19 03:05:00,1
2019-02-19 03:06:00,1
2019-02-19 03:10:00,1
2019-02-19 03:12:00,1
2019-02-19 03:15:00,1
2019-02-19 03:16:00,1
2019-02-19 03:17:00,1
2019-02-19 03:19:00,1
2019-02-19 03:21:00,1
2019-02-19 03:25:00,1
2019-02-19 03:26:00,1
2019-02-19 03:30:00,1
2019-02-19 03:31:00,1
2019-02-19 03:32:00,1
2019-02-19 03:35:00,1
2019-02-19 03:37:00,1
2019-02-19 03:39:00,1
2019-02-19 03:40:00,1
2019-02-19 03:41:00,1
2019-02-19 03:43:00,1
2019-02-19 03:44:00,1
2019-02-19 03:47:00,1
2019-02-19 03:48:00,1
2019-02-19 03:50:00,1
2019-02-19 03:51:00,1
2019-02-19 03:52:00,1
2019-02-19 03:53:00,1
2019-02-19 03:58:00,1
2019-02-19 03:59:00,1
2019-02-19 04:01:00,1
2019-02-19 04:03:00,1
2019-02-19 04:05:00,1
2019-02-19 04:06:00,1
2019-02-19 04:08:00,1
2019-02-19 04:09:00,1
2019-02-19 04:13:00,1
2019-02-19 04:14:00,1
2019-02-19 04:17:00,1
2019-02-19 04:19:00,1
2019-02-19 04:20:00,1
2019-02-19 04:23:00,1
2019-02-19 04:24:00,1
2019-02-19 04:25:00,1
2019-02-19 04:26:00,1
2019-02-19 04:27:00,1
2019-02-19 04:30:00,1
2019-02-19 04:31:00,1
2019-02-19 04:36:00,1
2019-02-19 04:37:00,1
2019-02-19 04:40:00,1
2019-02-19 04:41:00,1
2019-02-19 04:43:00,1
2019-02-19 04:45:00,1
2019-02-19 04:46:00,1
2019-02-19 04:47:00,1
2019-02-19 04:50:00,1
2019-02-19 04:52:00,1
2019-02-19 04:53:00,1
2019-02-19 04:54:00,1
2019-02-19 04:55:00,1
2019-02-19 04:58:00,1
2019-02-19 04:59:00,1
2019-02-19 05:01:00,1
2019-02-19 05:04:00,1
2019-02-19 05:08:00,1
2019-02-19 05:09:00,1
2019-02-19 05:11:00,1
2019-02-19 05:13:00,1
2019-02-19 05:15:00,1
2019-02-19 05:16:00,1
2019-02-19 05:17:00,1
2019-02-19 05:18:00,1
2019-02-19 05:19:00,1
2019-02-19 05:26:00,1
2019-02-19 05:28:00,1
2019-02-19 05:30:00,1
2019-02-19 05:33:00,1
2019-02-19 05:35:00,1
2019-02-19 05:38:00,1
2019-02-19 05:40:00,1
