22,select * from XCRedshift where specObjId=#
2019-02-19 00:20:00,1
2019-02-19 01:05:00,1
2019-02-19 01:17:00,1
2019-02-19 01:21:00,1
2019-02-19 01:52:00,1
2019-02-19 02:27:00,1
2019-02-19 02:40:00,1
2019-02-19 02:59:00,1
2019-02-19 05:23:00,1
2019-02-19 05:36:00,1
2019-02-19 05:40:00,1
2019-02-19 05:42:00,1
2019-02-19 06:39:00,1
2019-02-19 09:46:00,1
2019-02-19 10:30:00,1
2019-02-19 10:39:00,1
2019-02-19 13:22:00,1
2019-02-19 14:33:00,1
2019-02-19 16:55:00,2
2019-02-19 19:21:00,1
2019-02-19 20:00:00,1
