100,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-02-19 02:46:00,1
2019-02-19 13:17:00,4
2019-02-19 13:18:00,2
2019-02-19 13:19:00,1
2019-02-19 13:20:00,1
2019-02-19 13:21:00,3
2019-02-19 13:23:00,2
2019-02-19 13:24:00,3
2019-02-19 13:25:00,5
2019-02-19 13:26:00,1
2019-02-19 13:27:00,2
2019-02-19 13:28:00,2
2019-02-19 13:29:00,1
2019-02-19 13:30:00,5
2019-02-19 13:31:00,4
2019-02-19 13:32:00,3
2019-02-19 13:33:00,4
2019-02-19 13:34:00,2
2019-02-19 13:35:00,3
2019-02-19 13:36:00,1
2019-02-19 13:37:00,2
2019-02-19 13:38:00,2
2019-02-19 13:39:00,1
2019-02-19 20:41:00,1
2019-02-19 22:26:00,2
2019-02-19 22:27:00,2
2019-02-19 22:28:00,2
2019-02-19 22:29:00,2
2019-02-19 22:30:00,2
2019-02-19 22:31:00,2
2019-02-19 22:32:00,1
2019-02-19 22:33:00,4
2019-02-19 22:34:00,2
2019-02-19 22:35:00,2
2019-02-19 22:36:00,4
2019-02-19 22:37:00,2
2019-02-19 22:38:00,3
2019-02-19 22:39:00,2
2019-02-19 22:40:00,1
2019-02-19 22:41:00,1
2019-02-19 22:42:00,2
2019-02-19 22:43:00,3
2019-02-19 22:44:00,4
2019-02-19 22:45:00,1
