97,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-02-19 01:07:00,1
2019-02-19 02:35:00,1
2019-02-19 02:40:00,1
2019-02-19 02:41:00,1
2019-02-19 02:45:00,1
2019-02-19 03:15:00,1
2019-02-19 03:47:00,1
2019-02-19 09:09:00,3
2019-02-19 09:10:00,6
2019-02-19 10:50:00,9
2019-02-19 10:57:00,1
2019-02-19 11:50:00,9
2019-02-19 11:57:00,1
2019-02-19 12:44:00,9
2019-02-19 12:59:00,1
2019-02-19 13:08:00,18
2019-02-19 13:20:00,9
2019-02-19 13:58:00,1
2019-02-19 14:58:00,1
2019-02-19 15:56:00,1
2019-02-19 16:56:00,1
2019-02-19 17:14:00,9
2019-02-19 17:33:00,9
2019-02-19 17:56:00,1
2019-02-19 18:57:00,1
