34425,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhoto s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-02-19 02:10:00,1
2019-02-19 02:11:00,2
2019-02-19 02:14:00,1
2019-02-19 02:34:00,1
2019-02-19 02:35:00,1
2019-02-19 06:20:00,1
2019-02-19 06:24:00,19
2019-02-19 06:25:00,66
2019-02-19 06:26:00,58
2019-02-19 06:27:00,46
2019-02-19 06:28:00,112
2019-02-19 06:29:00,22
2019-02-19 06:30:00,41
2019-02-19 06:31:00,37
2019-02-19 06:32:00,38
2019-02-19 06:33:00,25
2019-02-19 06:34:00,28
2019-02-19 06:35:00,38
2019-02-19 06:36:00,27
2019-02-19 06:37:00,27
2019-02-19 06:38:00,26
2019-02-19 06:39:00,20
2019-02-19 06:40:00,16
2019-02-19 06:41:00,27
2019-02-19 06:42:00,21
2019-02-19 06:43:00,72
2019-02-19 06:44:00,25
2019-02-19 06:45:00,64
2019-02-19 06:46:00,70
2019-02-19 06:47:00,80
2019-02-19 06:48:00,27
2019-02-19 06:49:00,41
2019-02-19 06:50:00,23
2019-02-19 06:51:00,22
2019-02-19 06:52:00,22
2019-02-19 06:53:00,23
2019-02-19 06:54:00,18
2019-02-19 06:55:00,13
2019-02-19 06:56:00,32
2019-02-19 06:57:00,27
2019-02-19 06:58:00,24
2019-02-19 06:59:00,93
2019-02-19 07:00:00,43
2019-02-19 07:01:00,24
2019-02-19 07:02:00,65
2019-02-19 07:03:00,29
2019-02-19 07:04:00,46
2019-02-19 07:05:00,13
2019-02-19 07:06:00,61
2019-02-19 07:07:00,23
2019-02-19 07:08:00,18
2019-02-19 07:09:00,43
2019-02-19 07:10:00,24
2019-02-19 07:11:00,29
2019-02-19 07:12:00,23
2019-02-19 07:13:00,9
2019-02-19 07:14:00,74
2019-02-19 07:15:00,22
2019-02-19 07:16:00,23
2019-02-19 07:17:00,38
2019-02-19 07:18:00,37
2019-02-19 07:19:00,57
2019-02-19 07:20:00,10
2019-02-19 07:21:00,118
2019-02-19 07:22:00,44
2019-02-19 07:23:00,45
2019-02-19 07:24:00,22
2019-02-19 07:25:00,25
2019-02-19 07:26:00,25
2019-02-19 07:27:00,33
2019-02-19 07:28:00,21
2019-02-19 07:29:00,67
2019-02-19 07:30:00,27
2019-02-19 07:31:00,35
2019-02-19 07:32:00,22
2019-02-19 07:33:00,25
2019-02-19 07:34:00,22
2019-02-19 07:35:00,46
2019-02-19 07:36:00,42
2019-02-19 07:37:00,46
2019-02-19 07:38:00,18
2019-02-19 07:39:00,26
2019-02-19 07:40:00,22
2019-02-19 07:41:00,42
2019-02-19 07:42:00,53
2019-02-19 07:43:00,45
2019-02-19 07:44:00,46
2019-02-19 07:45:00,50
2019-02-19 07:46:00,36
2019-02-19 07:47:00,53
2019-02-19 07:48:00,21
2019-02-19 07:49:00,85
2019-02-19 07:50:00,24
2019-02-19 07:51:00,28
2019-02-19 07:52:00,75
2019-02-19 07:53:00,75
2019-02-19 07:54:00,38
2019-02-19 07:55:00,13
2019-02-19 07:56:00,32
2019-02-19 07:57:00,38
2019-02-19 07:58:00,15
2019-02-19 07:59:00,27
2019-02-19 08:00:00,85
2019-02-19 08:01:00,21
2019-02-19 08:02:00,31
2019-02-19 08:03:00,30
2019-02-19 08:04:00,23
2019-02-19 08:05:00,45
2019-02-19 08:06:00,20
2019-02-19 08:07:00,43
2019-02-19 08:08:00,3
2019-02-19 08:09:00,6
2019-02-19 08:10:00,7
2019-02-19 08:11:00,21
2019-02-19 08:12:00,17
2019-02-19 08:13:00,59
2019-02-19 08:14:00,38
2019-02-19 08:15:00,28
2019-02-19 08:16:00,28
2019-02-19 08:17:00,47
2019-02-19 08:18:00,37
2019-02-19 08:19:00,34
2019-02-19 08:20:00,73
2019-02-19 08:21:00,33
2019-02-19 08:22:00,37
2019-02-19 08:23:00,47
2019-02-19 08:24:00,21
2019-02-19 08:25:00,39
2019-02-19 08:26:00,25
2019-02-19 08:27:00,19
2019-02-19 08:28:00,26
2019-02-19 08:29:00,21
2019-02-19 08:30:00,28
2019-02-19 08:31:00,34
2019-02-19 08:32:00,31
2019-02-19 08:33:00,22
2019-02-19 08:34:00,35
2019-02-19 08:35:00,32
2019-02-19 08:36:00,55
2019-02-19 08:37:00,44
2019-02-19 08:38:00,84
2019-02-19 08:39:00,47
2019-02-19 08:40:00,39
2019-02-19 08:41:00,32
2019-02-19 08:42:00,90
2019-02-19 08:43:00,46
2019-02-19 08:44:00,68
2019-02-19 08:45:00,32
2019-02-19 08:46:00,21
2019-02-19 08:47:00,21
2019-02-19 08:48:00,39
2019-02-19 08:49:00,28
2019-02-19 08:50:00,26
2019-02-19 08:51:00,18
2019-02-19 08:52:00,20
2019-02-19 08:53:00,22
2019-02-19 08:54:00,72
2019-02-19 08:55:00,25
2019-02-19 08:56:00,38
2019-02-19 08:57:00,45
2019-02-19 08:58:00,96
2019-02-19 08:59:00,42
2019-02-19 09:00:00,25
2019-02-19 09:01:00,39
2019-02-19 09:02:00,19
2019-02-19 09:03:00,22
2019-02-19 09:04:00,49
2019-02-19 09:05:00,18
2019-02-19 09:06:00,18
2019-02-19 09:07:00,18
2019-02-19 09:08:00,99
2019-02-19 09:09:00,129
2019-02-19 09:10:00,35
2019-02-19 09:11:00,65
2019-02-19 09:12:00,24
2019-02-19 09:13:00,21
2019-02-19 09:14:00,28
2019-02-19 09:15:00,24
2019-02-19 09:16:00,54
2019-02-19 09:17:00,65
2019-02-19 09:18:00,21
2019-02-19 09:19:00,22
2019-02-19 09:20:00,25
2019-02-19 09:21:00,102
2019-02-19 09:22:00,31
2019-02-19 09:23:00,22
2019-02-19 09:24:00,59
2019-02-19 09:25:00,19
2019-02-19 09:26:00,26
2019-02-19 09:27:00,27
2019-02-19 09:28:00,21
2019-02-19 09:29:00,44
2019-02-19 09:30:00,43
2019-02-19 09:31:00,23
2019-02-19 09:32:00,54
2019-02-19 09:33:00,53
2019-02-19 09:34:00,28
2019-02-19 09:35:00,33
2019-02-19 09:36:00,57
2019-02-19 09:37:00,22
2019-02-19 09:38:00,40
2019-02-19 09:39:00,27
2019-02-19 09:40:00,20
2019-02-19 09:41:00,21
2019-02-19 09:42:00,51
2019-02-19 09:43:00,98
2019-02-19 09:44:00,53
2019-02-19 09:45:00,64
2019-02-19 09:46:00,24
2019-02-19 09:47:00,24
2019-02-19 09:48:00,24
2019-02-19 09:49:00,99
2019-02-19 09:50:00,47
2019-02-19 09:51:00,43
2019-02-19 09:52:00,30
2019-02-19 09:53:00,38
2019-02-19 09:54:00,25
2019-02-19 09:55:00,25
2019-02-19 09:56:00,21
2019-02-19 09:57:00,18
2019-02-19 09:58:00,14
2019-02-19 09:59:00,53
2019-02-19 10:00:00,126
2019-02-19 10:01:00,122
2019-02-19 10:02:00,40
2019-02-19 10:03:00,21
2019-02-19 10:04:00,34
2019-02-19 10:05:00,75
2019-02-19 10:06:00,50
2019-02-19 10:07:00,91
2019-02-19 10:08:00,54
2019-02-19 10:09:00,25
2019-02-19 10:10:00,79
2019-02-19 10:11:00,35
2019-02-19 10:12:00,31
2019-02-19 10:13:00,69
2019-02-19 10:14:00,57
2019-02-19 10:15:00,80
2019-02-19 10:16:00,134
2019-02-19 10:17:00,38
2019-02-19 10:18:00,77
2019-02-19 10:19:00,99
2019-02-19 10:20:00,72
2019-02-19 10:21:00,23
2019-02-19 10:22:00,21
2019-02-19 10:23:00,93
2019-02-19 10:24:00,21
2019-02-19 10:25:00,21
2019-02-19 10:26:00,22
2019-02-19 10:27:00,23
2019-02-19 10:28:00,24
2019-02-19 10:29:00,38
2019-02-19 10:30:00,67
2019-02-19 10:31:00,34
2019-02-19 10:32:00,50
2019-02-19 10:33:00,24
2019-02-19 10:34:00,42
2019-02-19 10:35:00,34
2019-02-19 10:36:00,51
2019-02-19 10:37:00,27
2019-02-19 10:38:00,54
2019-02-19 10:39:00,56
2019-02-19 10:40:00,26
2019-02-19 10:41:00,59
2019-02-19 10:42:00,49
2019-02-19 10:43:00,38
2019-02-19 10:44:00,39
2019-02-19 10:45:00,70
2019-02-19 10:46:00,35
2019-02-19 10:47:00,43
2019-02-19 10:48:00,42
2019-02-19 10:49:00,24
2019-02-19 10:50:00,67
2019-02-19 10:51:00,22
2019-02-19 10:52:00,25
2019-02-19 10:53:00,16
2019-02-19 10:54:00,25
2019-02-19 10:55:00,19
2019-02-19 10:56:00,19
2019-02-19 10:57:00,32
2019-02-19 10:58:00,87
2019-02-19 10:59:00,24
2019-02-19 11:00:00,22
2019-02-19 11:01:00,36
2019-02-19 11:02:00,26
2019-02-19 11:03:00,92
2019-02-19 11:04:00,34
2019-02-19 11:05:00,34
2019-02-19 11:06:00,63
2019-02-19 11:07:00,21
2019-02-19 11:08:00,58
2019-02-19 11:09:00,20
2019-02-19 11:10:00,25
2019-02-19 11:11:00,14
2019-02-19 11:12:00,22
2019-02-19 11:13:00,18
2019-02-19 11:14:00,25
2019-02-19 11:15:00,26
2019-02-19 11:16:00,35
2019-02-19 11:17:00,23
2019-02-19 11:18:00,85
2019-02-19 11:19:00,28
2019-02-19 11:20:00,17
2019-02-19 11:21:00,57
2019-02-19 11:22:00,81
2019-02-19 11:23:00,29
2019-02-19 11:24:00,52
2019-02-19 11:25:00,23
2019-02-19 11:26:00,29
2019-02-19 11:27:00,34
2019-02-19 11:28:00,23
2019-02-19 11:29:00,38
2019-02-19 11:30:00,36
2019-02-19 11:31:00,53
2019-02-19 11:32:00,43
2019-02-19 11:33:00,63
2019-02-19 11:34:00,32
2019-02-19 11:35:00,49
2019-02-19 11:36:00,32
2019-02-19 11:37:00,20
2019-02-19 11:38:00,30
2019-02-19 11:39:00,14
2019-02-19 11:40:00,14
2019-02-19 11:41:00,34
2019-02-19 11:42:00,24
2019-02-19 11:43:00,28
2019-02-19 11:44:00,48
2019-02-19 11:45:00,21
2019-02-19 11:46:00,21
2019-02-19 11:47:00,21
2019-02-19 11:48:00,78
2019-02-19 11:49:00,27
2019-02-19 11:50:00,20
2019-02-19 11:51:00,46
2019-02-19 11:52:00,27
2019-02-19 11:53:00,73
2019-02-19 11:54:00,64
2019-02-19 11:55:00,49
2019-02-19 11:56:00,28
2019-02-19 11:57:00,75
2019-02-19 11:58:00,44
2019-02-19 11:59:00,21
2019-02-19 12:00:00,49
2019-02-19 12:01:00,52
2019-02-19 12:02:00,50
2019-02-19 12:03:00,23
2019-02-19 12:04:00,24
2019-02-19 12:05:00,79
2019-02-19 12:06:00,39
2019-02-19 12:07:00,21
2019-02-19 12:08:00,34
2019-02-19 12:09:00,16
2019-02-19 12:10:00,33
2019-02-19 12:11:00,24
2019-02-19 12:12:00,23
2019-02-19 12:13:00,34
2019-02-19 12:14:00,21
2019-02-19 12:15:00,20
2019-02-19 12:16:00,22
2019-02-19 12:17:00,20
2019-02-19 12:18:00,22
2019-02-19 12:19:00,21
2019-02-19 12:20:00,24
2019-02-19 12:21:00,24
2019-02-19 12:22:00,23
2019-02-19 12:23:00,26
2019-02-19 12:24:00,27
2019-02-19 12:25:00,29
2019-02-19 12:26:00,31
2019-02-19 12:27:00,26
2019-02-19 12:28:00,34
2019-02-19 12:29:00,20
2019-02-19 12:30:00,23
2019-02-19 12:31:00,65
2019-02-19 12:32:00,94
2019-02-19 12:33:00,34
2019-02-19 12:34:00,27
2019-02-19 12:35:00,31
2019-02-19 12:36:00,15
2019-02-19 12:37:00,69
2019-02-19 12:38:00,43
2019-02-19 12:39:00,35
2019-02-19 12:40:00,32
2019-02-19 12:41:00,41
2019-02-19 12:42:00,26
2019-02-19 12:43:00,37
2019-02-19 12:44:00,46
2019-02-19 12:45:00,83
2019-02-19 12:46:00,45
2019-02-19 12:47:00,36
2019-02-19 12:48:00,43
2019-02-19 12:49:00,53
2019-02-19 12:50:00,97
2019-02-19 12:51:00,59
2019-02-19 12:52:00,52
2019-02-19 12:53:00,21
2019-02-19 12:54:00,32
2019-02-19 12:55:00,34
2019-02-19 12:56:00,69
2019-02-19 12:57:00,75
2019-02-19 12:58:00,40
