1,"select top # m.message_id, m.message_type, m.host, m.application, m.method, m.time, m.client_IP, CONVERT(VARCHAR(MAX), m.session_id) u.user_id from SciServerLog.Messages m join Users u on u.user_id = m.user_id where m.task_name like &&&"
2019-02-19 14:43:00,1
