1,"select sigma_balmer, sigma_balmer_err, sigma_forbidden, sigma_forbidden_err,    into mydb.MyTable_cm_out_lines    from galspecline    inner join mydb.mytable_cm_out cm   on galspecline.specobjid = cm.specobjid"
2019-02-02 01:28:00,1
