1,"SELECT TOP # p.run,p.rerun,p.camCol,p.field,p.obj into mydb.MyTable from BESTDR7..PhotoObj AS p 	JOIN dbo.fGetNearbyObjEq(#,#,#) AS b ON b.objID = p.objID WHERE  ( p.type = # OR p.type = #)"
2019-02-02 02:47:00,1
