1319,"SELECT  &&& + cast(p.apstar_id as varchar(#)) + &&& + cast(p.apstar_id as varchar(#)) + &&& as apstar_id,    p.apogee_id,p.ra, p.dec, p.glon, p.glat,    p.vhelio_avg,p.vscatter,    a.teff,a.logg,a.metals    FROM apogeeStar p    JOIN fGetNearbyApogeeStarEq(#,#,#) n on p.apstar_id=n.apstar_id    JOIN aspcapStar a on a.apstar_id = p.apstar_id"
2019-02-02 00:00:00,3
2019-02-02 00:08:00,6
2019-02-02 00:10:00,3
2019-02-02 00:18:00,6
2019-02-02 00:20:00,3
2019-02-02 00:28:00,6
2019-02-02 00:30:00,3
2019-02-02 00:38:00,6
2019-02-02 00:40:00,3
2019-02-02 00:48:00,6
2019-02-02 00:50:00,3
2019-02-02 00:58:00,6
2019-02-02 01:00:00,3
2019-02-02 01:08:00,6
2019-02-02 01:10:00,3
2019-02-02 01:18:00,6
2019-02-02 01:20:00,3
2019-02-02 01:28:00,6
2019-02-02 01:30:00,3
2019-02-02 01:38:00,6
2019-02-02 01:40:00,3
2019-02-02 01:48:00,6
2019-02-02 01:50:00,3
2019-02-02 01:58:00,6
2019-02-02 02:00:00,3
2019-02-02 02:08:00,6
2019-02-02 02:10:00,3
2019-02-02 02:18:00,6
2019-02-02 02:20:00,3
2019-02-02 02:28:00,6
2019-02-02 02:30:00,3
2019-02-02 02:38:00,6
2019-02-02 02:40:00,3
2019-02-02 02:48:00,6
2019-02-02 02:50:00,3
2019-02-02 02:58:00,6
2019-02-02 03:00:00,3
2019-02-02 03:08:00,6
2019-02-02 03:10:00,1
2019-02-02 03:11:00,2
2019-02-02 03:18:00,6
2019-02-02 03:20:00,1
2019-02-02 03:21:00,2
2019-02-02 03:28:00,6
2019-02-02 03:30:00,1
2019-02-02 03:31:00,2
2019-02-02 03:38:00,6
2019-02-02 03:40:00,1
2019-02-02 03:41:00,2
2019-02-02 03:48:00,6
2019-02-02 03:50:00,1
2019-02-02 03:51:00,2
2019-02-02 03:58:00,6
2019-02-02 04:00:00,1
2019-02-02 04:01:00,2
2019-02-02 04:08:00,6
2019-02-02 04:10:00,1
2019-02-02 04:11:00,2
2019-02-02 04:18:00,6
2019-02-02 04:20:00,1
2019-02-02 04:21:00,2
2019-02-02 04:28:00,6
2019-02-02 04:30:00,1
2019-02-02 04:31:00,2
2019-02-02 04:38:00,6
2019-02-02 04:40:00,1
2019-02-02 04:41:00,2
2019-02-02 04:48:00,6
2019-02-02 04:50:00,1
2019-02-02 04:51:00,2
2019-02-02 04:58:00,6
2019-02-02 05:00:00,1
2019-02-02 05:01:00,2
2019-02-02 05:08:00,2
2019-02-02 05:09:00,4
2019-02-02 05:10:00,1
2019-02-02 05:11:00,2
2019-02-02 05:18:00,2
2019-02-02 05:19:00,4
2019-02-02 05:20:00,1
2019-02-02 05:21:00,2
2019-02-02 05:28:00,2
2019-02-02 05:29:00,4
2019-02-02 05:30:00,1
2019-02-02 05:31:00,2
2019-02-02 05:38:00,2
2019-02-02 05:39:00,4
2019-02-02 05:40:00,1
2019-02-02 05:41:00,2
2019-02-02 05:48:00,2
2019-02-02 05:49:00,4
2019-02-02 05:50:00,1
2019-02-02 05:51:00,2
2019-02-02 05:58:00,2
2019-02-02 05:59:00,4
2019-02-02 06:00:00,1
2019-02-02 06:01:00,2
2019-02-02 06:08:00,2
2019-02-02 06:09:00,4
2019-02-02 06:10:00,1
2019-02-02 06:11:00,2
2019-02-02 06:18:00,2
2019-02-02 06:19:00,4
2019-02-02 06:20:00,1
2019-02-02 06:21:00,2
2019-02-02 06:28:00,2
2019-02-02 06:29:00,4
2019-02-02 06:30:00,1
2019-02-02 06:31:00,2
2019-02-02 06:38:00,2
2019-02-02 06:39:00,4
2019-02-02 06:40:00,1
2019-02-02 06:41:00,2
2019-02-02 06:48:00,2
2019-02-02 06:49:00,4
2019-02-02 06:50:00,1
2019-02-02 06:51:00,2
2019-02-02 06:58:00,2
2019-02-02 06:59:00,4
2019-02-02 07:00:00,1
2019-02-02 07:01:00,2
2019-02-02 07:08:00,2
2019-02-02 07:09:00,4
2019-02-02 07:10:00,1
2019-02-02 07:11:00,2
2019-02-02 07:18:00,2
2019-02-02 07:19:00,4
2019-02-02 07:20:00,1
2019-02-02 07:21:00,2
2019-02-02 07:28:00,2
2019-02-02 07:29:00,4
2019-02-02 07:30:00,1
2019-02-02 07:31:00,2
2019-02-02 07:38:00,2
2019-02-02 07:39:00,4
2019-02-02 07:40:00,1
2019-02-02 07:41:00,2
2019-02-02 07:48:00,2
2019-02-02 07:49:00,4
2019-02-02 07:50:00,1
2019-02-02 07:51:00,2
2019-02-02 07:58:00,2
2019-02-02 07:59:00,4
2019-02-02 08:00:00,1
2019-02-02 08:01:00,2
2019-02-02 08:08:00,2
2019-02-02 08:09:00,4
2019-02-02 08:10:00,1
2019-02-02 08:11:00,2
2019-02-02 08:18:00,2
2019-02-02 08:19:00,4
2019-02-02 08:20:00,1
2019-02-02 08:21:00,2
2019-02-02 08:28:00,2
2019-02-02 08:29:00,4
2019-02-02 08:30:00,1
2019-02-02 08:31:00,2
2019-02-02 08:38:00,2
2019-02-02 08:39:00,4
2019-02-02 08:40:00,1
2019-02-02 08:41:00,2
2019-02-02 08:48:00,2
2019-02-02 08:49:00,4
2019-02-02 08:50:00,1
2019-02-02 08:51:00,2
2019-02-02 08:58:00,2
2019-02-02 08:59:00,4
2019-02-02 09:00:00,1
2019-02-02 09:01:00,2
2019-02-02 09:08:00,2
