26916,"SELECT G.objID as sdss_ID, G.ra as RA, G.dec as DEC, P.z as redshift, p.zErr as redshift_err, G.modelMag_u as MODEL_MAG_U, G.modelMag_g as MODEL_MAG_G, G.modelMag_r as MODEL_MAG_R, G.modelMag_i as MODEL_MAG_I, G.modelMag_z as MODEL_MAG_Z, G.modelMagErr_u as MODEL_MAG_U_err, G.modelMagErr_g as MODEL_MAG_G_err, G.modelMagErr_r as MODEL_MAG_R_err, G.modelMagErr_i as MODEL_MAG_I_err, G.modelMagErr_z as MODEL_MAG_Z_err, P.absMagU, P.absMagG, P.absMagR, P.absMagI, P.absMagZ FROM Galaxy as G JOIN dbo.fGetNearbyObjEq(#,#,#) AS GN ON G.objID = GN.objID JOIN Photoz as P ON P.objID = G.objID"
2019-02-02 05:13:00,23
2019-02-02 05:14:00,21
2019-02-02 05:15:00,22
2019-02-02 05:16:00,24
2019-02-02 05:17:00,23
2019-02-02 05:18:00,21
2019-02-02 05:19:00,23
2019-02-02 05:20:00,23
2019-02-02 05:21:00,22
2019-02-02 05:22:00,23
2019-02-02 05:23:00,24
2019-02-02 05:24:00,24
2019-02-02 05:25:00,23
2019-02-02 05:26:00,19
2019-02-02 05:27:00,21
2019-02-02 05:28:00,23
2019-02-02 05:29:00,22
2019-02-02 05:30:00,23
2019-02-02 05:31:00,21
2019-02-02 05:32:00,21
2019-02-02 05:33:00,23
2019-02-02 05:34:00,21
2019-02-02 05:35:00,21
2019-02-02 05:36:00,21
2019-02-02 05:37:00,21
2019-02-02 05:38:00,21
2019-02-02 05:39:00,22
2019-02-02 05:40:00,22
2019-02-02 05:41:00,22
2019-02-02 05:42:00,22
2019-02-02 05:43:00,22
2019-02-02 05:44:00,21
2019-02-02 05:45:00,22
2019-02-02 05:46:00,22
2019-02-02 05:47:00,23
2019-02-02 05:48:00,22
2019-02-02 05:49:00,19
2019-02-02 05:50:00,20
2019-02-02 05:51:00,20
2019-02-02 05:52:00,21
2019-02-02 05:53:00,21
2019-02-02 05:54:00,21
2019-02-02 05:55:00,21
2019-02-02 05:56:00,22
2019-02-02 05:57:00,20
2019-02-02 05:58:00,21
2019-02-02 05:59:00,22
2019-02-02 06:00:00,22
2019-02-02 06:01:00,21
2019-02-02 06:02:00,21
2019-02-02 06:03:00,21
2019-02-02 06:04:00,22
2019-02-02 06:05:00,22
2019-02-02 06:06:00,13
2019-02-02 06:07:00,20
2019-02-02 06:08:00,20
2019-02-02 06:09:00,22
2019-02-02 06:10:00,22
2019-02-02 06:11:00,23
2019-02-02 06:12:00,22
2019-02-02 06:13:00,23
2019-02-02 06:14:00,23
2019-02-02 06:15:00,22
2019-02-02 06:16:00,21
2019-02-02 06:17:00,21
2019-02-02 06:18:00,21
2019-02-02 06:19:00,21
2019-02-02 06:20:00,22
2019-02-02 06:21:00,22
2019-02-02 06:22:00,23
2019-02-02 06:23:00,22
2019-02-02 06:24:00,22
2019-02-02 06:25:00,21
2019-02-02 06:26:00,22
2019-02-02 06:27:00,22
2019-02-02 06:28:00,22
2019-02-02 06:29:00,22
2019-02-02 06:30:00,21
2019-02-02 06:31:00,22
2019-02-02 06:32:00,22
2019-02-02 06:33:00,22
2019-02-02 06:34:00,21
2019-02-02 06:35:00,21
2019-02-02 06:36:00,20
2019-02-02 06:37:00,21
2019-02-02 06:38:00,20
2019-02-02 06:39:00,20
2019-02-02 06:40:00,21
2019-02-02 06:41:00,21
2019-02-02 06:42:00,21
2019-02-02 06:43:00,21
2019-02-02 06:44:00,22
2019-02-02 06:45:00,21
2019-02-02 06:46:00,22
2019-02-02 06:47:00,20
2019-02-02 06:48:00,21
2019-02-02 06:49:00,21
2019-02-02 06:50:00,20
2019-02-02 06:51:00,21
2019-02-02 06:52:00,21
2019-02-02 06:53:00,21
2019-02-02 06:54:00,20
2019-02-02 06:55:00,20
2019-02-02 06:56:00,21
2019-02-02 06:57:00,20
2019-02-02 06:58:00,21
2019-02-02 06:59:00,20
2019-02-02 07:00:00,21
2019-02-02 07:01:00,41
2019-02-02 07:02:00,50
2019-02-02 07:03:00,53
2019-02-02 07:04:00,51
2019-02-02 07:05:00,40
2019-02-02 07:06:00,52
2019-02-02 07:07:00,52
2019-02-02 07:08:00,51
2019-02-02 07:09:00,52
2019-02-02 07:10:00,48
2019-02-02 07:11:00,39
2019-02-02 07:12:00,45
2019-02-02 07:13:00,47
2019-02-02 07:14:00,44
2019-02-02 07:15:00,46
2019-02-02 07:16:00,48
2019-02-02 07:17:00,47
2019-02-02 07:18:00,40
2019-02-02 07:19:00,42
2019-02-02 07:20:00,45
2019-02-02 07:21:00,48
2019-02-02 07:22:00,35
2019-02-02 07:23:00,42
2019-02-02 07:24:00,44
2019-02-02 07:25:00,41
2019-02-02 07:26:00,42
2019-02-02 07:27:00,43
2019-02-02 07:28:00,45
2019-02-02 07:29:00,44
2019-02-02 07:30:00,44
2019-02-02 07:31:00,43
2019-02-02 07:32:00,45
2019-02-02 07:33:00,45
2019-02-02 07:34:00,42
2019-02-02 07:35:00,43
2019-02-02 07:36:00,43
2019-02-02 07:37:00,43
2019-02-02 07:38:00,41
2019-02-02 07:39:00,42
2019-02-02 07:40:00,44
2019-02-02 07:41:00,42
2019-02-02 07:42:00,43
2019-02-02 07:43:00,44
2019-02-02 07:44:00,44
2019-02-02 07:45:00,43
2019-02-02 07:46:00,43
2019-02-02 07:47:00,44
2019-02-02 07:48:00,40
2019-02-02 07:49:00,37
2019-02-02 07:50:00,36
2019-02-02 07:51:00,42
2019-02-02 07:52:00,43
2019-02-02 07:53:00,41
2019-02-02 07:54:00,40
2019-02-02 07:55:00,41
2019-02-02 07:56:00,44
2019-02-02 07:57:00,44
2019-02-02 07:58:00,44
2019-02-02 07:59:00,44
2019-02-02 08:00:00,46
2019-02-02 08:01:00,45
2019-02-02 08:02:00,45
2019-02-02 08:03:00,44
2019-02-02 08:04:00,45
2019-02-02 08:05:00,44
2019-02-02 08:06:00,44
2019-02-02 08:07:00,43
2019-02-02 08:08:00,44
2019-02-02 08:09:00,45
2019-02-02 08:10:00,42
2019-02-02 08:11:00,43
2019-02-02 08:12:00,43
2019-02-02 08:13:00,43
2019-02-02 08:14:00,42
2019-02-02 08:15:00,43
2019-02-02 08:16:00,43
2019-02-02 08:17:00,43
2019-02-02 08:18:00,42
2019-02-02 08:19:00,41
2019-02-02 08:20:00,43
2019-02-02 08:21:00,43
2019-02-02 08:22:00,41
2019-02-02 08:23:00,42
2019-02-02 08:24:00,43
2019-02-02 08:25:00,42
2019-02-02 08:26:00,41
2019-02-02 08:27:00,40
2019-02-02 08:28:00,40
2019-02-02 08:29:00,38
2019-02-02 08:30:00,36
2019-02-02 08:31:00,34
2019-02-02 08:32:00,33
2019-02-02 08:33:00,37
2019-02-02 08:34:00,40
2019-02-02 08:35:00,41
2019-02-02 08:36:00,37
2019-02-02 08:37:00,38
2019-02-02 08:38:00,40
2019-02-02 08:39:00,40
2019-02-02 08:40:00,40
2019-02-02 08:41:00,38
2019-02-02 08:42:00,39
2019-02-02 08:43:00,39
2019-02-02 08:44:00,39
2019-02-02 08:45:00,40
2019-02-02 08:46:00,39
2019-02-02 08:47:00,40
2019-02-02 08:48:00,40
2019-02-02 08:49:00,40
2019-02-02 08:50:00,38
2019-02-02 08:51:00,40
2019-02-02 08:52:00,39
2019-02-02 08:53:00,38
2019-02-02 08:54:00,38
2019-02-02 08:55:00,39
2019-02-02 08:56:00,38
2019-02-02 08:57:00,39
2019-02-02 08:58:00,38
2019-02-02 08:59:00,37
2019-02-02 09:00:00,39
2019-02-02 09:01:00,38
2019-02-02 09:02:00,43
2019-02-02 09:03:00,61
2019-02-02 09:04:00,64
2019-02-02 09:05:00,63
2019-02-02 09:06:00,64
2019-02-02 09:07:00,65
2019-02-02 09:08:00,65
2019-02-02 09:09:00,64
2019-02-02 09:10:00,64
2019-02-02 09:11:00,59
2019-02-02 09:12:00,63
2019-02-02 09:13:00,62
2019-02-02 09:14:00,63
2019-02-02 09:15:00,60
2019-02-02 09:16:00,60
2019-02-02 09:17:00,62
2019-02-02 09:18:00,62
2019-02-02 09:19:00,60
2019-02-02 09:20:00,60
2019-02-02 09:21:00,61
2019-02-02 09:22:00,61
2019-02-02 09:23:00,62
2019-02-02 09:24:00,62
2019-02-02 09:25:00,62
2019-02-02 09:26:00,62
2019-02-02 09:27:00,62
2019-02-02 09:28:00,63
2019-02-02 09:29:00,62
2019-02-02 09:30:00,59
2019-02-02 09:31:00,60
2019-02-02 09:32:00,60
2019-02-02 09:33:00,61
2019-02-02 09:34:00,60
2019-02-02 09:35:00,61
2019-02-02 09:36:00,60
2019-02-02 09:37:00,60
2019-02-02 09:38:00,59
2019-02-02 09:39:00,60
2019-02-02 09:40:00,60
2019-02-02 09:41:00,59
2019-02-02 09:42:00,59
2019-02-02 09:43:00,58
2019-02-02 09:44:00,58
2019-02-02 09:45:00,59
2019-02-02 09:46:00,58
2019-02-02 09:47:00,59
2019-02-02 09:48:00,56
2019-02-02 09:49:00,57
2019-02-02 09:50:00,58
2019-02-02 09:51:00,57
2019-02-02 09:52:00,57
2019-02-02 09:53:00,57
2019-02-02 09:54:00,57
2019-02-02 09:55:00,56
2019-02-02 09:56:00,57
2019-02-02 09:57:00,56
2019-02-02 09:58:00,56
2019-02-02 09:59:00,57
2019-02-02 10:00:00,55
2019-02-02 10:01:00,56
2019-02-02 10:02:00,55
2019-02-02 10:03:00,55
2019-02-02 10:04:00,52
2019-02-02 10:05:00,47
2019-02-02 10:06:00,55
2019-02-02 10:07:00,55
2019-02-02 10:08:00,55
2019-02-02 10:09:00,55
2019-02-02 10:10:00,54
2019-02-02 10:11:00,54
2019-02-02 10:12:00,54
2019-02-02 10:13:00,54
2019-02-02 10:14:00,54
2019-02-02 10:15:00,53
2019-02-02 10:16:00,54
2019-02-02 10:17:00,53
2019-02-02 10:18:00,53
2019-02-02 10:19:00,52
2019-02-02 10:20:00,51
2019-02-02 10:21:00,52
2019-02-02 10:22:00,52
2019-02-02 10:23:00,52
2019-02-02 10:24:00,52
2019-02-02 10:25:00,53
2019-02-02 10:26:00,53
2019-02-02 10:27:00,51
2019-02-02 10:28:00,52
2019-02-02 10:29:00,50
2019-02-02 10:30:00,52
2019-02-02 10:31:00,51
2019-02-02 10:32:00,52
2019-02-02 10:33:00,51
2019-02-02 10:34:00,50
2019-02-02 10:35:00,51
2019-02-02 10:36:00,58
2019-02-02 10:37:00,66
2019-02-02 10:38:00,62
2019-02-02 10:39:00,65
2019-02-02 10:40:00,66
2019-02-02 10:41:00,64
2019-02-02 10:42:00,64
2019-02-02 10:43:00,64
2019-02-02 10:44:00,63
2019-02-02 10:45:00,60
2019-02-02 10:46:00,63
2019-02-02 10:47:00,63
2019-02-02 10:48:00,62
2019-02-02 10:49:00,60
2019-02-02 10:50:00,62
2019-02-02 10:51:00,62
2019-02-02 10:52:00,60
2019-02-02 10:53:00,63
2019-02-02 10:54:00,60
2019-02-02 10:55:00,62
2019-02-02 10:56:00,62
2019-02-02 10:57:00,61
2019-02-02 10:58:00,62
2019-02-02 10:59:00,57
2019-02-02 11:00:00,60
2019-02-02 11:01:00,60
2019-02-02 11:02:00,60
2019-02-02 11:03:00,60
2019-02-02 11:04:00,61
2019-02-02 11:05:00,44
2019-02-02 11:06:00,61
2019-02-02 11:07:00,59
2019-02-02 11:08:00,54
2019-02-02 11:09:00,53
2019-02-02 11:10:00,55
2019-02-02 11:11:00,57
2019-02-02 11:12:00,57
2019-02-02 11:13:00,57
2019-02-02 11:14:00,59
2019-02-02 11:15:00,55
2019-02-02 11:16:00,60
2019-02-02 11:17:00,57
2019-02-02 11:18:00,57
2019-02-02 11:19:00,58
2019-02-02 11:20:00,59
2019-02-02 11:21:00,55
2019-02-02 11:22:00,54
2019-02-02 11:23:00,56
2019-02-02 11:24:00,56
2019-02-02 11:25:00,51
2019-02-02 11:26:00,56
2019-02-02 11:27:00,54
2019-02-02 11:28:00,52
2019-02-02 11:29:00,53
2019-02-02 11:30:00,51
2019-02-02 11:31:00,50
2019-02-02 11:32:00,50
2019-02-02 11:33:00,50
2019-02-02 11:34:00,50
2019-02-02 11:35:00,50
2019-02-02 11:36:00,49
2019-02-02 11:37:00,51
2019-02-02 11:38:00,47
2019-02-02 11:39:00,47
2019-02-02 11:40:00,47
2019-02-02 11:41:00,49
2019-02-02 11:42:00,51
2019-02-02 11:43:00,50
2019-02-02 11:44:00,49
2019-02-02 11:45:00,48
2019-02-02 11:46:00,47
2019-02-02 11:47:00,48
2019-02-02 11:48:00,50
2019-02-02 11:49:00,49
2019-02-02 11:50:00,49
2019-02-02 11:51:00,49
2019-02-02 11:52:00,45
2019-02-02 11:53:00,38
2019-02-02 11:54:00,39
2019-02-02 11:55:00,39
2019-02-02 11:56:00,35
2019-02-02 11:57:00,37
2019-02-02 11:58:00,39
2019-02-02 11:59:00,39
2019-02-02 12:00:00,8
2019-02-02 20:12:00,9
2019-02-02 20:14:00,16
2019-02-02 20:15:00,61
2019-02-02 20:16:00,60
2019-02-02 20:17:00,60
2019-02-02 20:18:00,59
2019-02-02 20:19:00,61
2019-02-02 20:20:00,61
2019-02-02 20:21:00,60
2019-02-02 20:22:00,61
2019-02-02 20:23:00,61
2019-02-02 20:24:00,61
2019-02-02 20:25:00,61
2019-02-02 20:26:00,61
2019-02-02 20:27:00,59
2019-02-02 20:28:00,61
2019-02-02 20:29:00,60
2019-02-02 20:30:00,61
2019-02-02 20:31:00,60
2019-02-02 20:32:00,59
2019-02-02 20:33:00,59
2019-02-02 20:34:00,61
2019-02-02 20:35:00,60
2019-02-02 20:36:00,58
2019-02-02 20:37:00,58
2019-02-02 20:38:00,60
2019-02-02 20:39:00,60
2019-02-02 20:40:00,59
2019-02-02 20:41:00,58
2019-02-02 20:42:00,60
2019-02-02 20:43:00,60
2019-02-02 20:44:00,60
2019-02-02 20:45:00,58
2019-02-02 20:46:00,60
2019-02-02 20:47:00,59
2019-02-02 20:48:00,58
2019-02-02 20:49:00,57
2019-02-02 20:50:00,58
2019-02-02 20:51:00,56
2019-02-02 20:52:00,58
2019-02-02 20:53:00,59
2019-02-02 20:54:00,57
2019-02-02 20:55:00,58
2019-02-02 20:56:00,58
2019-02-02 20:57:00,60
2019-02-02 20:58:00,58
2019-02-02 20:59:00,54
2019-02-02 21:00:00,58
2019-02-02 21:01:00,58
2019-02-02 21:02:00,58
2019-02-02 21:03:00,57
2019-02-02 21:04:00,57
2019-02-02 21:05:00,58
2019-02-02 21:06:00,58
2019-02-02 21:07:00,56
2019-02-02 21:08:00,56
2019-02-02 21:09:00,56
2019-02-02 21:10:00,56
2019-02-02 21:11:00,56
2019-02-02 21:12:00,55
2019-02-02 21:13:00,55
2019-02-02 21:14:00,56
2019-02-02 21:15:00,57
2019-02-02 21:16:00,56
2019-02-02 21:17:00,55
2019-02-02 21:18:00,56
2019-02-02 21:19:00,56
2019-02-02 21:20:00,57
2019-02-02 21:21:00,54
2019-02-02 21:22:00,56
2019-02-02 21:23:00,54
2019-02-02 21:24:00,57
2019-02-02 21:25:00,56
2019-02-02 21:26:00,57
2019-02-02 21:27:00,56
2019-02-02 21:28:00,55
2019-02-02 21:29:00,54
2019-02-02 21:30:00,55
2019-02-02 21:31:00,54
2019-02-02 21:32:00,53
2019-02-02 21:33:00,54
2019-02-02 21:34:00,53
2019-02-02 21:35:00,54
2019-02-02 21:36:00,55
2019-02-02 21:37:00,53
2019-02-02 21:38:00,53
2019-02-02 21:39:00,55
2019-02-02 21:40:00,52
2019-02-02 21:41:00,55
2019-02-02 21:42:00,54
2019-02-02 21:43:00,53
2019-02-02 21:44:00,54
2019-02-02 21:45:00,54
2019-02-02 21:46:00,17
