52,select * from zoo2Stripe8#Coadd2 where dr8objid=#
2019-02-02 03:48:00,4
2019-02-02 03:49:00,15
2019-02-02 03:50:00,13
2019-02-02 03:51:00,15
2019-02-02 03:52:00,2
2019-02-02 05:48:00,1
2019-02-02 11:12:00,1
2019-02-02 21:54:00,1
