1973,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-02-02 00:12:00,15
2019-02-02 00:13:00,20
2019-02-02 00:14:00,21
2019-02-02 00:15:00,21
2019-02-02 00:16:00,23
2019-02-02 00:17:00,23
2019-02-02 00:18:00,24
2019-02-02 00:19:00,24
2019-02-02 00:20:00,24
2019-02-02 00:21:00,23
2019-02-02 00:22:00,25
2019-02-02 00:23:00,29
2019-02-02 00:24:00,25
2019-02-02 00:25:00,25
2019-02-02 00:26:00,24
2019-02-02 00:27:00,25
2019-02-02 00:28:00,5
2019-02-02 00:35:00,9
2019-02-02 00:36:00,16
2019-02-02 00:37:00,19
2019-02-02 00:38:00,13
2019-02-02 00:39:00,11
2019-02-02 00:40:00,15
2019-02-02 00:41:00,17
2019-02-02 00:42:00,11
2019-02-02 00:43:00,6
2019-02-02 00:44:00,26
2019-02-02 00:45:00,25
2019-02-02 00:46:00,24
2019-02-02 00:47:00,25
2019-02-02 00:48:00,26
2019-02-02 00:49:00,8
2019-02-02 00:51:00,20
2019-02-02 00:52:00,26
2019-02-02 00:53:00,25
2019-02-02 00:54:00,24
2019-02-02 00:55:00,22
2019-02-02 00:56:00,25
2019-02-02 00:57:00,26
2019-02-02 00:58:00,9
2019-02-02 01:25:00,17
2019-02-02 01:26:00,24
2019-02-02 01:27:00,26
2019-02-02 01:28:00,25
2019-02-02 01:29:00,24
2019-02-02 01:30:00,23
2019-02-02 01:31:00,24
2019-02-02 01:32:00,25
2019-02-02 01:33:00,25
2019-02-02 01:34:00,24
2019-02-02 01:35:00,25
2019-02-02 01:36:00,22
2019-02-02 01:37:00,23
2019-02-02 01:38:00,43
2019-02-02 01:39:00,42
2019-02-02 01:40:00,41
2019-02-02 01:41:00,30
2019-02-02 01:42:00,25
2019-02-02 01:43:00,4
2019-02-02 01:45:00,11
2019-02-02 01:46:00,1
2019-02-02 01:50:00,5
2019-02-02 03:14:00,4
2019-02-02 03:15:00,25
2019-02-02 03:16:00,24
2019-02-02 03:17:00,25
2019-02-02 03:18:00,25
2019-02-02 03:19:00,25
2019-02-02 03:20:00,25
2019-02-02 03:21:00,26
2019-02-02 03:22:00,26
2019-02-02 03:23:00,26
2019-02-02 03:24:00,27
2019-02-02 03:25:00,26
2019-02-02 03:26:00,26
2019-02-02 03:27:00,27
2019-02-02 03:28:00,26
2019-02-02 03:29:00,25
2019-02-02 03:30:00,27
2019-02-02 03:31:00,25
2019-02-02 03:32:00,27
2019-02-02 03:33:00,24
2019-02-02 03:34:00,24
2019-02-02 03:35:00,26
2019-02-02 03:36:00,24
2019-02-02 23:54:00,25
2019-02-02 23:55:00,31
2019-02-02 23:57:00,9
2019-02-02 23:59:00,30
