562,select * from Photoz where objid=#
2019-11-29 00:12:00,1
2019-11-29 00:18:00,1
2019-11-29 00:24:00,2
2019-11-29 00:29:00,1
2019-11-29 00:33:00,1
2019-11-29 00:34:00,1
2019-11-29 00:37:00,1
2019-11-29 00:40:00,1
2019-11-29 00:42:00,1
2019-11-29 00:46:00,1
2019-11-29 00:49:00,1
2019-11-29 01:04:00,1
2019-11-29 01:26:00,1
2019-11-29 01:27:00,2
2019-11-29 01:44:00,1
2019-11-29 01:46:00,1
2019-11-29 01:55:00,1
2019-11-29 02:00:00,1
2019-11-29 02:08:00,1
2019-11-29 02:20:00,1
2019-11-29 02:42:00,1
2019-11-29 02:44:00,1
2019-11-29 02:50:00,1
2019-11-29 02:55:00,2
2019-11-29 03:00:00,1
2019-11-29 03:05:00,1
2019-11-29 03:17:00,1
2019-11-29 03:18:00,1
2019-11-29 03:19:00,1
2019-11-29 03:30:00,1
2019-11-29 03:31:00,3
2019-11-29 03:45:00,1
2019-11-29 03:49:00,1
2019-11-29 03:50:00,1
2019-11-29 03:53:00,1
2019-11-29 04:16:00,2
2019-11-29 04:18:00,1
2019-11-29 04:20:00,1
2019-11-29 04:21:00,1
2019-11-29 04:22:00,1
2019-11-29 04:25:00,2
2019-11-29 04:28:00,1
2019-11-29 04:29:00,1
2019-11-29 04:44:00,2
2019-11-29 04:52:00,1
2019-11-29 05:06:00,1
2019-11-29 05:14:00,1
2019-11-29 05:17:00,1
2019-11-29 05:22:00,1
2019-11-29 05:28:00,1
2019-11-29 05:30:00,1
2019-11-29 05:31:00,1
2019-11-29 05:37:00,1
2019-11-29 05:42:00,2
2019-11-29 05:44:00,1
2019-11-29 05:49:00,1
2019-11-29 05:58:00,1
2019-11-29 06:05:00,1
2019-11-29 06:06:00,1
2019-11-29 06:09:00,1
2019-11-29 06:15:00,1
2019-11-29 06:16:00,1
2019-11-29 06:21:00,2
2019-11-29 06:23:00,1
2019-11-29 06:32:00,2
2019-11-29 06:41:00,1
2019-11-29 06:49:00,1
2019-11-29 06:55:00,1
2019-11-29 06:56:00,1
2019-11-29 06:59:00,1
2019-11-29 07:10:00,1
2019-11-29 07:18:00,1
2019-11-29 07:25:00,1
2019-11-29 07:29:00,1
2019-11-29 07:40:00,1
2019-11-29 07:48:00,1
2019-11-29 07:59:00,1
2019-11-29 08:01:00,1
2019-11-29 08:02:00,1
2019-11-29 08:13:00,1
2019-11-29 08:16:00,1
2019-11-29 08:19:00,1
2019-11-29 08:30:00,1
2019-11-29 08:32:00,1
2019-11-29 08:37:00,1
2019-11-29 08:43:00,1
2019-11-29 08:47:00,1
2019-11-29 08:51:00,1
2019-11-29 08:54:00,1
2019-11-29 08:56:00,1
2019-11-29 08:59:00,1
2019-11-29 09:07:00,1
2019-11-29 09:10:00,1
2019-11-29 09:18:00,1
2019-11-29 09:21:00,1
2019-11-29 09:27:00,1
2019-11-29 09:28:00,1
2019-11-29 09:29:00,1
2019-11-29 09:30:00,1
2019-11-29 09:31:00,1
2019-11-29 09:33:00,1
2019-11-29 09:39:00,1
2019-11-29 09:42:00,1
2019-11-29 09:52:00,2
2019-11-29 09:54:00,1
2019-11-29 09:58:00,1
2019-11-29 09:59:00,1
2019-11-29 10:01:00,1
2019-11-29 10:27:00,1
2019-11-29 10:30:00,3
2019-11-29 10:40:00,1
2019-11-29 10:43:00,2
2019-11-29 10:47:00,1
2019-11-29 10:55:00,1
2019-11-29 11:10:00,1
2019-11-29 11:12:00,1
2019-11-29 11:14:00,1
2019-11-29 11:15:00,10
2019-11-29 11:17:00,2
2019-11-29 11:20:00,1
2019-11-29 11:27:00,1
2019-11-29 11:28:00,1
2019-11-29 11:36:00,1
2019-11-29 11:38:00,1
2019-11-29 11:39:00,1
2019-11-29 11:40:00,1
2019-11-29 11:43:00,1
2019-11-29 11:53:00,1
2019-11-29 12:00:00,6
2019-11-29 12:09:00,1
2019-11-29 12:15:00,1
2019-11-29 12:35:00,1
2019-11-29 12:37:00,1
2019-11-29 12:40:00,1
2019-11-29 12:42:00,1
2019-11-29 12:45:00,1
2019-11-29 12:55:00,2
2019-11-29 12:58:00,1
2019-11-29 13:00:00,1
2019-11-29 13:01:00,1
2019-11-29 13:11:00,7
2019-11-29 13:12:00,3
2019-11-29 13:14:00,1
2019-11-29 13:16:00,1
2019-11-29 13:19:00,1
2019-11-29 13:23:00,19
2019-11-29 13:27:00,1
2019-11-29 13:31:00,1
2019-11-29 13:37:00,1
2019-11-29 13:39:00,1
2019-11-29 13:42:00,1
2019-11-29 13:44:00,1
2019-11-29 13:46:00,1
2019-11-29 13:50:00,2
2019-11-29 13:55:00,16
2019-11-29 13:57:00,1
2019-11-29 13:59:00,1
2019-11-29 14:09:00,1
2019-11-29 14:10:00,1
2019-11-29 14:18:00,1
2019-11-29 14:25:00,1
2019-11-29 14:28:00,1
2019-11-29 14:36:00,1
2019-11-29 14:38:00,1
2019-11-29 14:40:00,2
2019-11-29 15:16:00,1
2019-11-29 15:18:00,1
2019-11-29 15:22:00,1
2019-11-29 15:27:00,22
2019-11-29 15:29:00,1
2019-11-29 15:31:00,1
2019-11-29 15:35:00,1
2019-11-29 15:36:00,2
2019-11-29 15:43:00,1
2019-11-29 15:45:00,1
2019-11-29 15:47:00,1
2019-11-29 15:55:00,2
2019-11-29 15:56:00,1
2019-11-29 15:58:00,2
2019-11-29 15:59:00,1
2019-11-29 16:01:00,1
2019-11-29 16:05:00,1
2019-11-29 16:06:00,2
2019-11-29 16:10:00,14
2019-11-29 16:33:00,1
2019-11-29 16:36:00,1
2019-11-29 16:37:00,1
2019-11-29 16:45:00,1
2019-11-29 16:47:00,2
2019-11-29 16:49:00,1
2019-11-29 17:07:00,1
2019-11-29 17:13:00,1
2019-11-29 17:15:00,1
2019-11-29 17:20:00,1
2019-11-29 17:21:00,1
2019-11-29 17:25:00,1
2019-11-29 17:27:00,1
2019-11-29 17:33:00,14
2019-11-29 17:37:00,1
2019-11-29 17:41:00,1
2019-11-29 17:48:00,1
2019-11-29 17:55:00,1
2019-11-29 18:02:00,21
2019-11-29 18:03:00,1
2019-11-29 18:04:00,1
