530,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-11-29 01:03:00,1
2019-11-29 01:05:00,18
2019-11-29 01:07:00,42
2019-11-29 02:56:00,42
2019-11-29 02:59:00,42
2019-11-29 03:03:00,42
2019-11-29 03:41:00,42
2019-11-29 06:22:00,1
2019-11-29 07:03:00,42
2019-11-29 07:10:00,17
2019-11-29 07:11:00,1
2019-11-29 10:40:00,18
2019-11-29 10:48:00,3
2019-11-29 11:54:00,42
2019-11-29 14:57:00,28
2019-11-29 15:15:00,18
2019-11-29 19:39:00,85
2019-11-29 20:40:00,42
2019-11-29 21:09:00,1
2019-11-29 21:14:00,3
