2,"select V.ra, V.dec, dbo.fHMSbase(V.ra,default,default),    dbo.fDMSbase(V.dec,default,default) into mydb.VASCO_favorites_conv2 from mydb.VASCO_favorites3 V"
2019-11-29 12:03:00,2
