79,select * from XCRedshift where specObjId=#
2019-11-29 00:12:00,1
2019-11-29 00:22:00,1
2019-11-29 00:32:00,1
2019-11-29 00:40:00,1
2019-11-29 00:48:00,1
2019-11-29 01:11:00,1
2019-11-29 01:12:00,1
2019-11-29 01:45:00,1
2019-11-29 01:56:00,1
2019-11-29 02:16:00,1
2019-11-29 02:28:00,1
2019-11-29 02:34:00,1
2019-11-29 02:47:00,1
2019-11-29 02:58:00,1
2019-11-29 03:36:00,1
2019-11-29 03:47:00,1
2019-11-29 03:51:00,1
2019-11-29 04:11:00,1
2019-11-29 05:01:00,1
2019-11-29 05:02:00,1
2019-11-29 05:03:00,1
2019-11-29 05:11:00,1
2019-11-29 05:12:00,1
2019-11-29 05:19:00,1
2019-11-29 05:40:00,2
2019-11-29 05:53:00,2
2019-11-29 06:00:00,1
2019-11-29 06:11:00,1
2019-11-29 06:13:00,1
2019-11-29 07:04:00,2
2019-11-29 07:20:00,1
2019-11-29 07:34:00,1
2019-11-29 08:03:00,1
2019-11-29 08:24:00,1
2019-11-29 09:05:00,1
2019-11-29 09:16:00,1
2019-11-29 09:26:00,2
2019-11-29 10:00:00,1
2019-11-29 10:06:00,1
2019-11-29 10:48:00,1
2019-11-29 11:12:00,1
2019-11-29 11:20:00,1
2019-11-29 11:49:00,1
2019-11-29 14:37:00,1
2019-11-29 15:25:00,1
2019-11-29 15:35:00,1
2019-11-29 16:56:00,1
2019-11-29 17:05:00,1
2019-11-29 17:17:00,1
2019-11-29 18:07:00,2
2019-11-29 18:38:00,1
2019-11-29 18:48:00,1
2019-11-29 19:25:00,1
2019-11-29 19:29:00,1
2019-11-29 19:39:00,1
2019-11-29 19:53:00,1
2019-11-29 19:59:00,1
2019-11-29 20:01:00,1
2019-11-29 20:42:00,1
2019-11-29 20:43:00,1
2019-11-29 20:52:00,1
2019-11-29 21:00:00,1
2019-11-29 21:01:00,1
2019-11-29 21:20:00,1
2019-11-29 21:23:00,1
2019-11-29 22:04:00,1
2019-11-29 22:23:00,1
2019-11-29 23:05:00,1
2019-11-29 23:06:00,1
2019-11-29 23:07:00,2
2019-11-29 23:46:00,1
2019-11-29 23:54:00,1
2019-11-29 23:59:00,1
