119,select distinct parent from DBViewCols where viewname=&&&
2019-12-22 06:55:00,1
2019-12-22 06:56:00,2
2019-12-22 09:15:00,1
2019-12-22 09:18:00,1
2019-12-22 09:23:00,2
2019-12-22 09:28:00,1
2019-12-22 09:37:00,2
2019-12-22 09:50:00,1
2019-12-22 09:54:00,2
2019-12-22 09:55:00,3
2019-12-22 14:39:00,2
2019-12-22 15:32:00,11
2019-12-22 15:33:00,20
2019-12-22 15:34:00,17
2019-12-22 15:35:00,17
2019-12-22 15:36:00,18
2019-12-22 15:53:00,1
2019-12-22 17:29:00,1
2019-12-22 19:10:00,12
2019-12-22 19:11:00,3
2019-12-22 23:08:00,1
