610,select * from fDocFunctionParams(&&&)
2019-12-22 00:29:00,2
2019-12-22 00:32:00,2
2019-12-22 00:47:00,2
2019-12-22 01:04:00,2
2019-12-22 01:06:00,2
2019-12-22 01:12:00,2
2019-12-22 01:16:00,1
2019-12-22 01:25:00,3
2019-12-22 01:28:00,2
2019-12-22 01:32:00,1
2019-12-22 01:39:00,3
2019-12-22 01:58:00,18
2019-12-22 01:59:00,1
2019-12-22 02:00:00,14
2019-12-22 02:01:00,4
2019-12-22 02:05:00,4
2019-12-22 02:06:00,1
2019-12-22 02:22:00,3
2019-12-22 02:40:00,2
2019-12-22 02:48:00,3
2019-12-22 02:49:00,1
2019-12-22 02:54:00,1
2019-12-22 03:04:00,1
2019-12-22 03:11:00,2
2019-12-22 03:12:00,2
2019-12-22 03:13:00,1
2019-12-22 03:22:00,1
2019-12-22 03:25:00,1
2019-12-22 03:26:00,3
2019-12-22 03:30:00,1
2019-12-22 03:33:00,1
2019-12-22 03:35:00,3
2019-12-22 03:50:00,1
2019-12-22 03:59:00,1
2019-12-22 04:22:00,3
2019-12-22 04:40:00,3
2019-12-22 04:41:00,2
2019-12-22 05:07:00,1
2019-12-22 06:55:00,28
2019-12-22 06:56:00,15
2019-12-22 06:57:00,2
2019-12-22 07:10:00,2
2019-12-22 07:53:00,1
2019-12-22 09:21:00,1
2019-12-22 09:35:00,2
2019-12-22 09:46:00,1
2019-12-22 10:30:00,2
2019-12-22 12:49:00,2
2019-12-22 13:37:00,1
2019-12-22 14:51:00,2
2019-12-22 15:17:00,5
2019-12-22 15:18:00,31
2019-12-22 15:27:00,1
2019-12-22 15:36:00,9
2019-12-22 15:37:00,36
2019-12-22 15:38:00,44
2019-12-22 15:39:00,23
2019-12-22 15:40:00,45
2019-12-22 15:41:00,47
2019-12-22 15:42:00,52
2019-12-22 15:43:00,51
2019-12-22 15:44:00,65
2019-12-22 17:28:00,3
2019-12-22 19:11:00,29
2019-12-22 19:27:00,1
2019-12-22 20:12:00,3
2019-12-22 20:48:00,1
2019-12-22 21:26:00,2
2019-12-22 23:24:00,2
