7,"select ra,dec from specObj where ra BETWEEN # and # AND dec BETWEEN # and #"
2019-12-22 03:21:00,2
2019-12-22 03:22:00,1
2019-12-22 03:23:00,1
2019-12-22 03:54:00,1
2019-12-22 04:00:00,1
2019-12-22 09:37:00,1
