43,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-12-22 01:45:00,1
2019-12-22 02:23:00,1
2019-12-22 04:11:00,1
2019-12-22 04:12:00,1
2019-12-22 04:13:00,2
2019-12-22 04:15:00,1
2019-12-22 04:32:00,1
2019-12-22 04:37:00,1
2019-12-22 07:09:00,1
2019-12-22 07:26:00,1
2019-12-22 07:43:00,2
2019-12-22 07:44:00,1
2019-12-22 07:46:00,1
2019-12-22 08:04:00,1
2019-12-22 08:37:00,1
2019-12-22 09:00:00,1
2019-12-22 09:03:00,1
2019-12-22 09:47:00,1
2019-12-22 11:51:00,1
2019-12-22 12:45:00,1
2019-12-22 13:20:00,1
2019-12-22 13:21:00,1
2019-12-22 13:30:00,2
2019-12-22 13:32:00,1
2019-12-22 13:40:00,1
2019-12-22 13:47:00,1
2019-12-22 13:49:00,1
2019-12-22 13:55:00,1
2019-12-22 14:07:00,1
2019-12-22 14:13:00,1
2019-12-22 14:27:00,1
2019-12-22 14:29:00,1
2019-12-22 14:47:00,1
2019-12-22 14:59:00,1
2019-12-22 15:06:00,1
2019-12-22 15:13:00,1
2019-12-22 15:16:00,1
2019-12-22 15:21:00,1
2019-12-22 16:50:00,1
2019-12-22 20:17:00,1
