1,"SELECT s.SpecObjID, s.z, s.fiberMag_r, s.mag_#, s.sn_#, L.ew, L.sigma, L.sigmaErr, K.ew, K.sigma, K.sigmaErr  from SpecObj as s, SpecLine as L, SpecLine as K, PhotoPrimary as p WHERE    (L.LineID = #)    and (K.LineID = #)    and s.SpecObjID = L.specObjID    and L.specObjID = K.specObjID   and s.SpecObjID = p.objID   and L.ew/nullif(L.ewErr,#)>#   and s.z IS NOT NULL   and s.sn_# > #   and s.objType = #   and s.z>#   and s.z<# ORDER BY s.mag_#"
2019-06-06 04:44:00,1
