122,select distinct parent from DBViewCols where viewname=&&&
2019-06-06 00:11:00,1
2019-06-06 00:58:00,1
2019-06-06 05:32:00,1
2019-06-06 05:33:00,1
2019-06-06 05:36:00,1
2019-06-06 05:38:00,1
2019-06-06 05:39:00,1
2019-06-06 05:42:00,1
2019-06-06 05:47:00,1
2019-06-06 05:50:00,1
2019-06-06 05:51:00,1
2019-06-06 05:53:00,1
2019-06-06 06:00:00,1
2019-06-06 06:10:00,1
2019-06-06 06:21:00,1
2019-06-06 06:25:00,1
2019-06-06 06:30:00,1
2019-06-06 06:32:00,1
2019-06-06 06:39:00,1
2019-06-06 06:44:00,2
2019-06-06 06:47:00,1
2019-06-06 06:53:00,1
2019-06-06 06:55:00,1
2019-06-06 06:59:00,1
2019-06-06 07:02:00,1
2019-06-06 07:09:00,1
2019-06-06 07:12:00,1
2019-06-06 07:15:00,1
2019-06-06 07:16:00,2
2019-06-06 07:19:00,1
2019-06-06 07:23:00,1
2019-06-06 07:33:00,2
2019-06-06 07:43:00,3
2019-06-06 07:48:00,1
2019-06-06 07:59:00,1
2019-06-06 08:16:00,2
2019-06-06 08:22:00,1
2019-06-06 08:26:00,1
2019-06-06 08:28:00,1
2019-06-06 08:52:00,2
2019-06-06 08:53:00,1
2019-06-06 09:12:00,1
2019-06-06 09:24:00,1
2019-06-06 09:29:00,1
2019-06-06 10:08:00,1
2019-06-06 10:10:00,1
2019-06-06 10:12:00,5
2019-06-06 10:20:00,1
2019-06-06 10:29:00,1
2019-06-06 10:31:00,2
2019-06-06 10:32:00,1
2019-06-06 10:33:00,1
2019-06-06 11:22:00,1
2019-06-06 12:30:00,1
2019-06-06 12:31:00,1
2019-06-06 15:14:00,4
2019-06-06 15:15:00,10
2019-06-06 15:16:00,7
2019-06-06 15:17:00,8
2019-06-06 15:18:00,7
2019-06-06 15:19:00,4
2019-06-06 15:55:00,1
2019-06-06 16:14:00,1
2019-06-06 16:37:00,1
2019-06-06 17:56:00,1
2019-06-06 18:07:00,1
2019-06-06 18:12:00,1
2019-06-06 19:20:00,8
2019-06-06 22:59:00,1
