637,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-06-06 01:16:00,42
2019-06-06 01:33:00,18
2019-06-06 02:49:00,1
2019-06-06 04:15:00,42
2019-06-06 05:34:00,1
2019-06-06 06:39:00,1
2019-06-06 07:06:00,42
2019-06-06 07:44:00,1
2019-06-06 07:48:00,1
2019-06-06 07:51:00,1
2019-06-06 12:09:00,42
2019-06-06 13:20:00,18
2019-06-06 13:55:00,42
2019-06-06 14:58:00,42
2019-06-06 15:21:00,42
2019-06-06 15:35:00,2
2019-06-06 15:36:00,18
2019-06-06 15:37:00,13
2019-06-06 15:38:00,15
2019-06-06 15:39:00,16
2019-06-06 15:40:00,13
2019-06-06 15:41:00,13
2019-06-06 16:15:00,3
2019-06-06 16:16:00,2
2019-06-06 16:22:00,18
2019-06-06 17:29:00,18
2019-06-06 17:59:00,42
2019-06-06 18:06:00,42
2019-06-06 20:39:00,84
2019-06-06 21:09:00,1
2019-06-06 22:22:00,1
