89,select * from Frame where fieldId=#
2019-06-06 00:23:00,2
2019-06-06 01:11:00,1
2019-06-06 01:26:00,1
2019-06-06 01:41:00,3
2019-06-06 02:05:00,1
2019-06-06 02:38:00,1
2019-06-06 02:51:00,1
2019-06-06 03:49:00,1
2019-06-06 06:09:00,1
2019-06-06 06:10:00,1
2019-06-06 06:48:00,1
2019-06-06 07:11:00,1
2019-06-06 07:20:00,1
2019-06-06 08:26:00,1
2019-06-06 08:50:00,1
2019-06-06 09:23:00,1
2019-06-06 09:50:00,10
2019-06-06 09:59:00,4
2019-06-06 10:06:00,1
2019-06-06 10:18:00,1
2019-06-06 10:27:00,1
2019-06-06 11:29:00,1
2019-06-06 11:36:00,1
2019-06-06 12:30:00,1
2019-06-06 12:37:00,1
2019-06-06 13:55:00,1
2019-06-06 14:11:00,1
2019-06-06 14:33:00,1
2019-06-06 15:07:00,1
2019-06-06 15:19:00,7
2019-06-06 15:23:00,1
2019-06-06 15:59:00,1
2019-06-06 16:17:00,4
2019-06-06 16:18:00,1
2019-06-06 16:19:00,1
2019-06-06 16:22:00,1
2019-06-06 16:31:00,1
2019-06-06 16:36:00,1
2019-06-06 17:04:00,1
2019-06-06 17:34:00,2
2019-06-06 17:36:00,1
2019-06-06 18:26:00,1
2019-06-06 18:33:00,1
2019-06-06 18:58:00,1
2019-06-06 19:02:00,1
2019-06-06 19:21:00,1
2019-06-06 19:33:00,1
2019-06-06 19:56:00,1
2019-06-06 20:19:00,1
2019-06-06 20:47:00,1
2019-06-06 21:49:00,1
2019-06-06 21:57:00,1
2019-06-06 22:05:00,7
2019-06-06 22:21:00,1
2019-06-06 22:25:00,1
2019-06-06 22:27:00,1
2019-06-06 23:20:00,1
2019-06-06 23:30:00,1
