1,"SELECT     o.apogee_id,m.RAdeg AS ra1, m.DEdeg AS dec1,     o.ra AS ra2, o.dec AS dec2,   mode =#, type=# into mydb.MyTable_# from MyDB.Dani_table_Chiara_new AS m  CROSS APPLY dbo.fGetNearestObjEq( m.RAdeg, m.DEdeg, #) AS n      JOIN apogeeObject AS o ON n.objid=o.apogee_id"
2019-06-06 11:18:00,1
