1,"SELECT      sp.specObjID,      sp.modelMag_r,     sl.lineID,     sl.specobjID,     sl.z,     sl.zErr,     sl.height,     sl.heightErr,     sl.wave,     sl.sigma into mydb.mz_tab6 from Galaxy AS sp, specLine as sl   WHERE sp.specObjID = sl.specobjID   AND (sl.lineID = # OR sl.lineID = #)"
2019-06-06 06:15:00,1
