8,select * from zooNoSpec where objid=#
2019-06-06 00:59:00,1
2019-06-06 09:03:00,1
2019-06-06 11:33:00,1
2019-06-06 18:29:00,1
2019-06-06 21:16:00,1
2019-06-06 21:42:00,1
2019-06-06 22:03:00,1
2019-06-06 23:14:00,1
