381,"select s.ObjID, s.ra,s.dec,s.deVRad_r,s.deVAB_r,s.raErr,s.decErr,s.type,s.modelMag_u,s.modelMagErr_u,s.modelMag_g,s.modelMagErr_g,s.modelMag_r,s.modelMagErr_r,s.modelMag_i,s.modelMagErr_i,s.modelMag_z,s.modelMagErr_z from PhotoPrimary s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-06-06 00:00:00,3
2019-06-06 00:01:00,1
2019-06-06 00:03:00,2
2019-06-06 00:04:00,1
2019-06-06 00:05:00,2
2019-06-06 00:07:00,2
2019-06-06 00:09:00,2
2019-06-06 00:10:00,1
2019-06-06 00:11:00,2
2019-06-06 00:13:00,2
2019-06-06 00:15:00,1
2019-06-06 00:16:00,2
2019-06-06 00:17:00,1
2019-06-06 00:18:00,2
2019-06-06 00:19:00,1
2019-06-06 00:20:00,2
2019-06-06 00:21:00,2
2019-06-06 00:23:00,1
2019-06-06 00:24:00,1
2019-06-06 00:25:00,3
2019-06-06 00:27:00,2
2019-06-06 00:29:00,2
2019-06-06 00:31:00,2
2019-06-06 00:33:00,2
2019-06-06 00:35:00,2
2019-06-06 00:37:00,2
2019-06-06 00:43:00,1
2019-06-06 00:46:00,1
2019-06-06 00:52:00,1
2019-06-06 00:53:00,1
2019-06-06 01:00:00,1
2019-06-06 01:05:00,1
2019-06-06 01:11:00,2
2019-06-06 01:17:00,1
2019-06-06 01:23:00,1
2019-06-06 01:27:00,1
2019-06-06 01:28:00,1
2019-06-06 01:36:00,1
2019-06-06 01:44:00,2
2019-06-06 01:53:00,1
2019-06-06 01:56:00,2
2019-06-06 02:00:00,1
2019-06-06 02:01:00,1
2019-06-06 02:07:00,1
2019-06-06 02:10:00,1
2019-06-06 02:13:00,1
2019-06-06 02:14:00,1
2019-06-06 02:17:00,1
2019-06-06 02:20:00,1
2019-06-06 02:22:00,2
2019-06-06 02:27:00,1
2019-06-06 02:28:00,1
2019-06-06 02:32:00,1
2019-06-06 02:35:00,1
2019-06-06 02:38:00,1
2019-06-06 02:41:00,1
2019-06-06 02:43:00,1
2019-06-06 02:50:00,1
2019-06-06 02:55:00,1
2019-06-06 02:59:00,1
2019-06-06 03:00:00,2
2019-06-06 03:01:00,1
2019-06-06 03:02:00,1
2019-06-06 03:04:00,2
2019-06-06 03:08:00,1
2019-06-06 03:12:00,2
2019-06-06 03:19:00,1
2019-06-06 03:21:00,1
2019-06-06 03:24:00,1
2019-06-06 03:25:00,1
2019-06-06 03:26:00,2
2019-06-06 03:32:00,1
2019-06-06 03:35:00,1
2019-06-06 03:39:00,1
2019-06-06 03:41:00,1
2019-06-06 03:44:00,1
2019-06-06 03:46:00,1
2019-06-06 03:48:00,2
2019-06-06 03:55:00,1
2019-06-06 03:59:00,1
2019-06-06 04:06:00,1
2019-06-06 04:11:00,1
2019-06-06 04:14:00,1
2019-06-06 04:18:00,1
2019-06-06 04:22:00,1
2019-06-06 04:23:00,1
2019-06-06 04:28:00,1
2019-06-06 04:32:00,1
2019-06-06 04:33:00,1
2019-06-06 04:37:00,1
2019-06-06 04:40:00,1
2019-06-06 04:41:00,1
2019-06-06 04:45:00,1
2019-06-06 04:49:00,2
2019-06-06 04:54:00,1
2019-06-06 04:57:00,1
2019-06-06 05:01:00,1
2019-06-06 05:03:00,1
2019-06-06 05:05:00,1
2019-06-06 05:08:00,1
2019-06-06 05:11:00,1
