2,"SELECT      G.objID,      G.modelMag_r     into mydb.MyTable_# FROM Galaxy AS G JOIN SpecLine AS sl     ON G.objID = sl.specobjID  WHERE (sl.lineID = &&&)"
2019-06-06 05:41:00,2
