5136,select * from sqllogall2#_#_#h_to_#_#h where mm = # and dd = # and hh = #
2019-11-15 11:49:00,21
2019-11-15 12:08:00,12
2019-11-15 12:09:00,36
2019-11-15 12:10:00,36
2019-11-15 12:11:00,34
2019-11-15 12:12:00,33
2019-11-15 12:13:00,34
2019-11-15 12:14:00,29
2019-11-15 12:15:00,32
2019-11-15 12:16:00,29
2019-11-15 12:17:00,17
2019-11-15 12:18:00,17
2019-11-15 12:19:00,20
2019-11-15 12:20:00,15
2019-11-15 12:21:00,21
2019-11-15 12:22:00,23
2019-11-15 12:23:00,16
2019-11-15 12:24:00,20
2019-11-15 12:25:00,24
2019-11-15 12:26:00,23
2019-11-15 12:27:00,24
2019-11-15 12:28:00,24
2019-11-15 12:29:00,24
2019-11-15 12:30:00,23
2019-11-15 12:31:00,13
2019-11-15 12:32:00,13
2019-11-15 12:33:00,10
2019-11-15 12:34:00,13
2019-11-15 12:35:00,13
2019-11-15 12:36:00,13
2019-11-15 12:37:00,12
2019-11-15 12:38:00,13
2019-11-15 12:39:00,12
2019-11-15 12:40:00,12
2019-11-15 12:41:00,12
2019-11-15 12:42:00,12
2019-11-15 12:43:00,8
2019-11-15 12:44:00,9
2019-11-15 12:45:00,10
2019-11-15 12:46:00,3
2019-11-15 13:11:00,16
2019-11-15 13:12:00,35
2019-11-15 13:13:00,29
2019-11-15 13:14:00,30
2019-11-15 13:15:00,32
2019-11-15 13:16:00,23
2019-11-15 13:17:00,27
2019-11-15 13:18:00,27
2019-11-15 13:19:00,26
2019-11-15 13:20:00,26
2019-11-15 13:21:00,24
2019-11-15 13:22:00,24
2019-11-15 13:23:00,22
2019-11-15 13:24:00,22
2019-11-15 13:25:00,21
2019-11-15 13:26:00,22
2019-11-15 13:27:00,22
2019-11-15 13:28:00,22
2019-11-15 13:29:00,19
2019-11-15 13:30:00,20
2019-11-15 13:31:00,17
2019-11-15 13:32:00,13
2019-11-15 13:33:00,12
2019-11-15 13:34:00,12
2019-11-15 13:35:00,11
2019-11-15 13:36:00,11
2019-11-15 13:37:00,12
2019-11-15 13:38:00,14
2019-11-15 13:39:00,13
2019-11-15 13:40:00,15
2019-11-15 13:41:00,14
2019-11-15 13:42:00,13
2019-11-15 13:43:00,16
2019-11-15 13:44:00,15
2019-11-15 13:45:00,17
2019-11-15 13:46:00,17
2019-11-15 13:47:00,9
2019-11-15 13:50:00,36
2019-11-15 13:51:00,35
2019-11-15 13:52:00,33
2019-11-15 13:53:00,28
2019-11-15 13:54:00,27
2019-11-15 13:55:00,25
2019-11-15 13:56:00,27
2019-11-15 13:57:00,25
2019-11-15 13:58:00,23
2019-11-15 13:59:00,23
2019-11-15 14:00:00,20
2019-11-15 14:01:00,20
2019-11-15 14:02:00,20
2019-11-15 14:03:00,21
2019-11-15 14:04:00,19
2019-11-15 14:05:00,20
2019-11-15 14:06:00,19
2019-11-15 14:07:00,19
2019-11-15 14:08:00,18
2019-11-15 14:09:00,19
2019-11-15 14:10:00,18
2019-11-15 14:11:00,18
2019-11-15 14:12:00,16
2019-11-15 14:13:00,17
2019-11-15 14:14:00,16
2019-11-15 14:15:00,17
2019-11-15 14:16:00,17
2019-11-15 14:17:00,16
2019-11-15 14:18:00,16
2019-11-15 14:19:00,15
2019-11-15 14:20:00,16
2019-11-15 14:21:00,15
2019-11-15 14:22:00,15
2019-11-15 14:23:00,15
2019-11-15 14:24:00,15
2019-11-15 14:25:00,15
2019-11-15 14:26:00,10
