292,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-11-15 00:32:00,1
2019-11-15 00:43:00,1
2019-11-15 00:52:00,1
2019-11-15 01:04:00,1
2019-11-15 01:08:00,1
2019-11-15 01:20:00,1
2019-11-15 01:50:00,1
2019-11-15 01:55:00,1
2019-11-15 02:24:00,1
2019-11-15 02:30:00,1
2019-11-15 02:35:00,1
2019-11-15 02:37:00,1
2019-11-15 02:39:00,1
2019-11-15 02:45:00,1
2019-11-15 03:00:00,1
2019-11-15 03:03:00,1
2019-11-15 03:10:00,1
2019-11-15 03:20:00,1
2019-11-15 03:25:00,1
2019-11-15 03:31:00,1
2019-11-15 03:51:00,1
2019-11-15 03:59:00,1
2019-11-15 04:09:00,1
2019-11-15 04:14:00,1
2019-11-15 04:18:00,1
2019-11-15 04:25:00,1
2019-11-15 04:28:00,1
2019-11-15 04:39:00,1
2019-11-15 04:40:00,1
2019-11-15 04:41:00,1
2019-11-15 04:43:00,1
2019-11-15 04:44:00,1
2019-11-15 04:58:00,1
2019-11-15 04:59:00,1
2019-11-15 05:08:00,1
2019-11-15 05:13:00,1
2019-11-15 05:15:00,1
2019-11-15 05:21:00,1
2019-11-15 05:23:00,1
2019-11-15 05:31:00,1
2019-11-15 05:35:00,1
2019-11-15 05:40:00,1
2019-11-15 05:43:00,1
2019-11-15 05:46:00,1
2019-11-15 05:50:00,1
2019-11-15 05:54:00,1
2019-11-15 06:01:00,1
2019-11-15 06:03:00,1
2019-11-15 06:05:00,1
2019-11-15 06:06:00,1
2019-11-15 06:08:00,1
2019-11-15 06:10:00,1
2019-11-15 06:16:00,1
2019-11-15 06:19:00,1
2019-11-15 06:20:00,1
2019-11-15 06:26:00,1
2019-11-15 06:33:00,1
2019-11-15 06:37:00,1
2019-11-15 06:42:00,1
2019-11-15 06:47:00,1
2019-11-15 06:48:00,1
2019-11-15 06:50:00,1
2019-11-15 06:52:00,1
2019-11-15 06:53:00,1
2019-11-15 06:59:00,1
2019-11-15 07:01:00,1
2019-11-15 07:04:00,1
2019-11-15 07:08:00,1
2019-11-15 07:14:00,1
2019-11-15 07:16:00,1
2019-11-15 07:17:00,1
2019-11-15 07:22:00,1
2019-11-15 07:26:00,1
2019-11-15 07:30:00,1
2019-11-15 07:34:00,1
2019-11-15 07:35:00,1
2019-11-15 07:38:00,1
2019-11-15 07:41:00,1
2019-11-15 07:47:00,1
2019-11-15 07:49:00,1
2019-11-15 07:54:00,1
2019-11-15 07:55:00,1
2019-11-15 07:56:00,1
2019-11-15 08:02:00,1
2019-11-15 08:04:00,1
2019-11-15 08:05:00,1
2019-11-15 08:06:00,1
2019-11-15 08:07:00,1
2019-11-15 08:09:00,1
2019-11-15 08:13:00,1
2019-11-15 08:18:00,1
2019-11-15 08:19:00,1
2019-11-15 08:21:00,1
2019-11-15 08:23:00,1
2019-11-15 08:24:00,1
2019-11-15 08:28:00,1
2019-11-15 08:32:00,1
2019-11-15 08:35:00,1
2019-11-15 08:36:00,1
2019-11-15 08:48:00,1
2019-11-15 08:53:00,1
2019-11-15 08:55:00,1
2019-11-15 08:57:00,1
2019-11-15 09:02:00,1
2019-11-15 09:06:00,1
2019-11-15 09:17:00,1
2019-11-15 09:19:00,1
2019-11-15 09:27:00,1
2019-11-15 09:30:00,1
2019-11-15 09:34:00,1
2019-11-15 09:37:00,1
2019-11-15 09:40:00,1
2019-11-15 09:57:00,1
2019-11-15 10:13:00,1
2019-11-15 10:21:00,1
2019-11-15 10:24:00,1
2019-11-15 10:28:00,1
2019-11-15 10:33:00,1
2019-11-15 10:35:00,1
2019-11-15 10:37:00,1
2019-11-15 10:42:00,1
2019-11-15 10:51:00,1
2019-11-15 10:52:00,1
2019-11-15 10:55:00,1
2019-11-15 11:01:00,1
2019-11-15 11:07:00,1
2019-11-15 11:10:00,1
2019-11-15 11:13:00,1
2019-11-15 11:20:00,1
2019-11-15 11:31:00,1
2019-11-15 11:33:00,1
2019-11-15 11:36:00,1
2019-11-15 11:42:00,1
2019-11-15 11:47:00,1
2019-11-15 11:53:00,1
2019-11-15 11:54:00,1
2019-11-15 12:09:00,1
2019-11-15 12:21:00,1
2019-11-15 12:22:00,1
2019-11-15 12:24:00,1
2019-11-15 12:31:00,1
2019-11-15 12:34:00,1
2019-11-15 12:36:00,1
2019-11-15 12:38:00,1
2019-11-15 12:39:00,1
2019-11-15 12:42:00,1
2019-11-15 12:51:00,1
2019-11-15 12:53:00,1
2019-11-15 12:55:00,1
2019-11-15 12:56:00,1
2019-11-15 12:59:00,1
2019-11-15 13:05:00,1
2019-11-15 13:07:00,1
2019-11-15 13:10:00,1
2019-11-15 13:12:00,1
2019-11-15 13:13:00,1
