47,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-11-15 01:42:00,1
2019-11-15 02:21:00,1
2019-11-15 02:29:00,1
2019-11-15 06:44:00,1
2019-11-15 07:14:00,1
2019-11-15 07:19:00,1
2019-11-15 07:29:00,1
2019-11-15 09:40:00,1
2019-11-15 09:49:00,1
2019-11-15 09:50:00,1
2019-11-15 09:51:00,1
2019-11-15 09:53:00,1
2019-11-15 09:54:00,1
2019-11-15 10:08:00,1
2019-11-15 10:16:00,1
2019-11-15 10:18:00,1
2019-11-15 11:17:00,1
2019-11-15 11:29:00,1
2019-11-15 11:31:00,1
2019-11-15 11:36:00,1
2019-11-15 11:40:00,1
2019-11-15 11:47:00,1
2019-11-15 11:56:00,1
2019-11-15 12:56:00,1
2019-11-15 13:31:00,1
2019-11-15 14:05:00,1
2019-11-15 14:20:00,1
2019-11-15 14:26:00,1
2019-11-15 14:49:00,1
2019-11-15 15:08:00,1
2019-11-15 15:17:00,1
2019-11-15 15:24:00,1
2019-11-15 15:25:00,1
2019-11-15 15:28:00,1
2019-11-15 15:32:00,1
2019-11-15 15:34:00,1
2019-11-15 15:37:00,1
2019-11-15 16:16:00,1
2019-11-15 16:23:00,2
2019-11-15 16:24:00,1
2019-11-15 16:25:00,1
2019-11-15 16:27:00,1
2019-11-15 17:09:00,1
2019-11-15 17:26:00,1
2019-11-15 20:54:00,1
2019-11-15 21:25:00,1
