51,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-11-15 00:19:00,3
2019-11-15 04:49:00,3
2019-11-15 05:06:00,2
2019-11-15 06:12:00,2
2019-11-15 07:02:00,2
2019-11-15 07:08:00,1
2019-11-15 07:20:00,1
2019-11-15 07:23:00,1
2019-11-15 07:29:00,1
2019-11-15 07:44:00,1
2019-11-15 09:25:00,1
2019-11-15 10:35:00,1
2019-11-15 11:14:00,1
2019-11-15 13:05:00,1
2019-11-15 13:18:00,1
2019-11-15 13:20:00,1
2019-11-15 13:34:00,1
2019-11-15 13:41:00,1
2019-11-15 13:48:00,1
2019-11-15 13:55:00,1
2019-11-15 13:58:00,1
2019-11-15 17:37:00,1
2019-11-15 17:58:00,1
2019-11-15 18:33:00,1
2019-11-15 18:34:00,1
2019-11-15 19:36:00,1
2019-11-15 19:58:00,2
2019-11-15 19:59:00,1
2019-11-15 20:00:00,1
2019-11-15 20:01:00,1
2019-11-15 20:02:00,3
2019-11-15 20:03:00,1
2019-11-15 20:05:00,1
2019-11-15 20:06:00,2
2019-11-15 20:07:00,1
2019-11-15 22:11:00,2
2019-11-15 23:39:00,1
2019-11-15 23:42:00,1
2019-11-15 23:43:00,1
