1,"select count(*) 					as &&&, 	 		sum( case when (Type=#) then # else # end) 		as &&&, 		sum( case when (Type=#) then # else # end) 		as &&&, 		sum( case when (Type not in (#,#)) then # else # end) 	as &&& 		 		from 	PhotoPrimary					-- for each object		 		 		where (( u - g > #) or (u > #) ) 			-- apply the quasar color cut. 		and ( i between # and # )  		and ( g - r > # )  		and ( (r - i < # + # * (g - r - #)) or (g - r > # ) ) 		and 	( i - z < # )"
2019-11-15 10:29:00,1
