429,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-11-15 08:58:00,2
2019-11-15 09:00:00,2
2019-11-15 09:02:00,2
2019-11-15 09:04:00,2
2019-11-15 09:05:00,4
2019-11-15 09:06:00,2
2019-11-15 09:07:00,4
2019-11-15 09:08:00,2
2019-11-15 09:09:00,2
2019-11-15 09:10:00,2
2019-11-15 09:13:00,4
2019-11-15 09:15:00,2
2019-11-15 09:17:00,2
2019-11-15 09:18:00,2
2019-11-15 09:20:00,2
2019-11-15 09:22:00,2
2019-11-15 09:24:00,4
2019-11-15 09:53:00,2
2019-11-15 09:57:00,2
2019-11-15 10:02:00,2
2019-11-15 10:08:00,2
2019-11-15 10:36:00,2
2019-11-15 10:40:00,2
2019-11-15 10:45:00,2
2019-11-15 10:51:00,2
2019-11-15 11:19:00,2
2019-11-15 11:23:00,2
2019-11-15 11:26:00,2
2019-11-15 11:28:00,2
2019-11-15 11:29:00,2
2019-11-15 11:32:00,2
2019-11-15 11:33:00,4
2019-11-15 11:34:00,4
2019-11-15 11:35:00,4
2019-11-15 11:36:00,2
2019-11-15 11:37:00,2
2019-11-15 11:38:00,2
2019-11-15 11:39:00,4
2019-11-15 11:40:00,4
2019-11-15 11:41:00,2
2019-11-15 11:50:00,2
2019-11-15 11:51:00,2
2019-11-15 11:53:00,2
2019-11-15 11:57:00,2
2019-11-15 11:59:00,2
2019-11-15 12:02:00,4
2019-11-15 12:06:00,4
2019-11-15 12:11:00,2
2019-11-15 12:13:00,2
2019-11-15 12:16:00,6
2019-11-15 12:17:00,2
2019-11-15 12:18:00,2
2019-11-15 12:19:00,4
2019-11-15 12:20:00,2
2019-11-15 12:27:00,2
2019-11-15 12:28:00,4
2019-11-15 12:29:00,6
2019-11-15 12:30:00,6
2019-11-15 12:31:00,4
2019-11-15 12:32:00,6
2019-11-15 12:33:00,4
2019-11-15 12:34:00,2
2019-11-15 12:53:00,1
2019-11-15 12:57:00,2
2019-11-15 13:02:00,2
2019-11-15 13:07:00,2
2019-11-15 13:36:00,2
2019-11-15 13:40:00,2
2019-11-15 13:45:00,2
2019-11-15 13:50:00,2
2019-11-15 14:23:00,2
2019-11-15 14:27:00,2
2019-11-15 14:31:00,2
2019-11-15 14:36:00,2
2019-11-15 15:39:00,2
2019-11-15 15:43:00,2
2019-11-15 15:48:00,2
2019-11-15 15:52:00,2
2019-11-15 16:28:00,2
2019-11-15 16:32:00,2
2019-11-15 16:37:00,2
2019-11-15 16:41:00,2
2019-11-15 17:14:00,2
2019-11-15 17:18:00,2
2019-11-15 17:23:00,2
2019-11-15 17:27:00,2
2019-11-15 18:01:00,2
2019-11-15 18:05:00,2
2019-11-15 18:09:00,2
2019-11-15 18:14:00,2
2019-11-15 18:49:00,2
2019-11-15 18:53:00,2
2019-11-15 18:57:00,2
2019-11-15 19:01:00,2
2019-11-15 19:35:00,1
2019-11-15 19:36:00,1
2019-11-15 19:39:00,2
2019-11-15 19:44:00,2
2019-11-15 19:48:00,2
2019-11-15 20:15:00,2
2019-11-15 20:18:00,2
2019-11-15 20:21:00,2
2019-11-15 20:25:00,2
2019-11-15 20:56:00,2
2019-11-15 21:00:00,2
2019-11-15 21:04:00,2
2019-11-15 21:09:00,2
2019-11-15 21:36:00,2
2019-11-15 21:40:00,2
2019-11-15 21:44:00,2
2019-11-15 21:50:00,2
2019-11-15 22:23:00,2
2019-11-15 22:28:00,2
2019-11-15 22:32:00,2
2019-11-15 22:37:00,2
2019-11-15 23:11:00,2
2019-11-15 23:15:00,2
2019-11-15 23:20:00,2
2019-11-15 23:25:00,2
2019-11-15 23:58:00,2
