11,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-08-14 14:25:00,1
2019-08-14 14:29:00,1
2019-08-14 14:31:00,1
2019-08-14 14:41:00,1
2019-08-14 14:44:00,1
2019-08-14 14:51:00,1
2019-08-14 14:59:00,1
2019-08-14 15:01:00,1
2019-08-14 15:05:00,1
2019-08-14 15:12:00,1
2019-08-14 15:17:00,1
