289,select * from fDocFunctionParams(&&&)
2019-08-14 00:05:00,1
2019-08-14 00:06:00,1
2019-08-14 00:12:00,1
2019-08-14 00:13:00,1
2019-08-14 01:02:00,1
2019-08-14 01:19:00,1
2019-08-14 01:25:00,1
2019-08-14 02:25:00,1
2019-08-14 02:40:00,1
2019-08-14 02:48:00,1
2019-08-14 03:15:00,6
2019-08-14 03:16:00,10
2019-08-14 03:17:00,9
2019-08-14 03:18:00,7
2019-08-14 03:19:00,10
2019-08-14 03:20:00,8
2019-08-14 03:21:00,12
2019-08-14 03:22:00,13
2019-08-14 03:23:00,12
2019-08-14 03:24:00,6
2019-08-14 03:25:00,11
2019-08-14 03:26:00,10
2019-08-14 03:27:00,6
2019-08-14 03:28:00,8
2019-08-14 03:29:00,7
2019-08-14 03:30:00,3
2019-08-14 03:31:00,2
2019-08-14 03:32:00,2
2019-08-14 03:33:00,4
2019-08-14 03:34:00,9
2019-08-14 03:35:00,9
2019-08-14 03:36:00,9
2019-08-14 03:37:00,8
2019-08-14 03:38:00,10
2019-08-14 03:39:00,6
2019-08-14 03:40:00,9
2019-08-14 03:41:00,10
2019-08-14 07:06:00,1
2019-08-14 08:54:00,1
2019-08-14 11:06:00,10
2019-08-14 11:07:00,5
2019-08-14 11:46:00,1
2019-08-14 11:47:00,13
2019-08-14 11:48:00,6
2019-08-14 11:49:00,6
2019-08-14 13:48:00,1
2019-08-14 14:03:00,1
2019-08-14 14:04:00,1
2019-08-14 14:05:00,1
2019-08-14 14:07:00,4
2019-08-14 14:09:00,1
2019-08-14 14:11:00,1
2019-08-14 14:20:00,1
2019-08-14 15:29:00,1
2019-08-14 15:32:00,1
2019-08-14 15:34:00,1
2019-08-14 15:37:00,1
2019-08-14 15:39:00,1
2019-08-14 16:08:00,1
2019-08-14 17:03:00,1
2019-08-14 19:21:00,1
2019-08-14 21:45:00,1
