66,select * from Field where fieldId=#
2019-08-14 00:08:00,2
2019-08-14 00:09:00,2
2019-08-14 00:10:00,1
2019-08-14 00:11:00,1
2019-08-14 00:59:00,1
2019-08-14 01:11:00,1
2019-08-14 02:06:00,1
2019-08-14 03:29:00,1
2019-08-14 03:45:00,1
2019-08-14 04:12:00,1
2019-08-14 05:09:00,1
2019-08-14 05:14:00,1
2019-08-14 05:46:00,1
2019-08-14 06:00:00,1
2019-08-14 06:26:00,1
2019-08-14 06:53:00,1
2019-08-14 06:58:00,1
2019-08-14 07:05:00,1
2019-08-14 07:31:00,1
2019-08-14 07:46:00,6
2019-08-14 08:10:00,1
2019-08-14 08:15:00,1
2019-08-14 08:29:00,1
2019-08-14 08:43:00,1
2019-08-14 08:54:00,1
2019-08-14 10:29:00,1
2019-08-14 10:40:00,1
2019-08-14 11:36:00,1
2019-08-14 11:39:00,1
2019-08-14 11:41:00,2
2019-08-14 11:46:00,1
2019-08-14 11:51:00,1
2019-08-14 13:12:00,1
2019-08-14 13:17:00,1
2019-08-14 13:19:00,1
2019-08-14 14:02:00,2
2019-08-14 14:04:00,1
2019-08-14 14:14:00,1
2019-08-14 14:59:00,1
2019-08-14 15:45:00,6
2019-08-14 15:50:00,3
2019-08-14 16:52:00,1
2019-08-14 17:10:00,1
2019-08-14 17:37:00,1
2019-08-14 17:42:00,1
2019-08-14 19:26:00,1
2019-08-14 19:38:00,1
2019-08-14 20:19:00,1
2019-08-14 21:34:00,1
2019-08-14 21:43:00,1
