80,select distinct parent from DBViewCols where viewname=&&&
2019-08-14 02:20:00,1
2019-08-14 03:08:00,3
2019-08-14 03:09:00,7
2019-08-14 03:10:00,5
2019-08-14 03:11:00,6
2019-08-14 03:12:00,5
2019-08-14 03:13:00,5
2019-08-14 03:14:00,6
2019-08-14 03:15:00,3
2019-08-14 04:08:00,1
2019-08-14 04:32:00,1
2019-08-14 07:44:00,1
2019-08-14 09:02:00,1
2019-08-14 09:19:00,1
2019-08-14 09:25:00,1
2019-08-14 10:11:00,1
2019-08-14 10:29:00,1
2019-08-14 11:12:00,1
2019-08-14 11:46:00,1
2019-08-14 12:27:00,1
2019-08-14 12:33:00,1
2019-08-14 12:57:00,1
2019-08-14 13:06:00,1
2019-08-14 13:28:00,1
2019-08-14 13:30:00,1
2019-08-14 13:31:00,1
2019-08-14 14:25:00,1
2019-08-14 17:52:00,1
2019-08-14 17:54:00,1
2019-08-14 18:01:00,1
2019-08-14 18:39:00,1
2019-08-14 18:44:00,1
2019-08-14 18:49:00,1
2019-08-14 19:08:00,1
2019-08-14 19:19:00,2
2019-08-14 19:41:00,1
2019-08-14 19:49:00,2
2019-08-14 20:15:00,2
2019-08-14 20:24:00,1
2019-08-14 20:28:00,1
2019-08-14 21:13:00,1
2019-08-14 21:29:00,1
2019-08-14 21:30:00,1
2019-08-14 21:48:00,1
2019-08-14 23:08:00,1
