1318,"SELECT  &&& + cast(p.apstar_id as varchar(#)) + &&& + cast(p.apstar_id as varchar(#)) + &&& as apstar_id,    p.apogee_id,p.ra, p.dec, p.glon, p.glat,    p.vhelio_avg,p.vscatter,    a.teff,a.logg,a.metals    FROM apogeeStar p    JOIN fGetNearbyApogeeStarEq(#,#,#) n on p.apstar_id=n.apstar_id    JOIN aspcapStar a on a.apstar_id = p.apstar_id"
2019-08-14 00:04:00,2
2019-08-14 00:05:00,2
2019-08-14 00:07:00,5
2019-08-14 00:14:00,2
2019-08-14 00:15:00,2
2019-08-14 00:17:00,5
2019-08-14 00:24:00,2
2019-08-14 00:25:00,2
2019-08-14 00:27:00,5
2019-08-14 00:34:00,2
2019-08-14 00:35:00,2
2019-08-14 00:37:00,7
2019-08-14 00:44:00,2
2019-08-14 00:45:00,2
2019-08-14 00:47:00,5
2019-08-14 00:54:00,2
2019-08-14 00:55:00,2
2019-08-14 00:57:00,5
2019-08-14 01:04:00,2
2019-08-14 01:05:00,2
2019-08-14 01:07:00,5
2019-08-14 01:14:00,2
2019-08-14 01:15:00,2
2019-08-14 01:17:00,5
2019-08-14 01:24:00,2
2019-08-14 01:25:00,2
2019-08-14 01:27:00,5
2019-08-14 01:34:00,2
2019-08-14 01:35:00,2
2019-08-14 01:37:00,5
2019-08-14 01:44:00,2
2019-08-14 01:45:00,2
2019-08-14 01:47:00,5
2019-08-14 01:54:00,2
2019-08-14 01:55:00,2
2019-08-14 01:57:00,5
2019-08-14 02:04:00,2
2019-08-14 02:05:00,2
2019-08-14 02:07:00,6
2019-08-14 02:14:00,2
2019-08-14 02:15:00,2
2019-08-14 02:17:00,5
2019-08-14 02:24:00,2
2019-08-14 02:25:00,2
2019-08-14 02:27:00,5
2019-08-14 02:34:00,2
2019-08-14 02:35:00,2
2019-08-14 02:37:00,5
2019-08-14 02:44:00,2
2019-08-14 02:45:00,2
2019-08-14 02:47:00,5
2019-08-14 02:54:00,2
2019-08-14 02:55:00,2
2019-08-14 02:57:00,7
2019-08-14 03:04:00,2
2019-08-14 03:05:00,2
2019-08-14 03:07:00,5
2019-08-14 03:14:00,2
2019-08-14 03:15:00,2
2019-08-14 03:17:00,5
2019-08-14 03:24:00,2
2019-08-14 03:25:00,2
2019-08-14 03:27:00,5
2019-08-14 03:34:00,2
2019-08-14 03:35:00,2
2019-08-14 03:37:00,5
2019-08-14 03:44:00,2
2019-08-14 03:45:00,2
2019-08-14 03:47:00,5
2019-08-14 03:54:00,2
2019-08-14 03:55:00,2
2019-08-14 03:57:00,5
2019-08-14 04:04:00,2
2019-08-14 04:05:00,2
2019-08-14 04:07:00,5
2019-08-14 04:14:00,2
2019-08-14 04:15:00,2
2019-08-14 04:17:00,5
2019-08-14 04:24:00,2
2019-08-14 04:25:00,2
2019-08-14 04:27:00,5
2019-08-14 04:34:00,2
2019-08-14 04:35:00,2
2019-08-14 04:37:00,5
2019-08-14 04:44:00,2
2019-08-14 04:45:00,2
2019-08-14 04:47:00,5
2019-08-14 04:54:00,2
2019-08-14 04:55:00,2
2019-08-14 04:57:00,5
2019-08-14 05:04:00,2
2019-08-14 05:05:00,2
2019-08-14 05:07:00,5
2019-08-14 05:14:00,2
2019-08-14 05:15:00,2
2019-08-14 05:17:00,5
2019-08-14 05:24:00,2
2019-08-14 05:25:00,2
2019-08-14 05:27:00,5
2019-08-14 05:34:00,2
2019-08-14 05:35:00,2
2019-08-14 05:37:00,5
2019-08-14 05:44:00,2
2019-08-14 05:45:00,2
2019-08-14 05:47:00,5
2019-08-14 05:54:00,2
2019-08-14 05:55:00,2
2019-08-14 05:57:00,5
2019-08-14 06:04:00,2
2019-08-14 06:05:00,2
2019-08-14 06:07:00,5
2019-08-14 06:14:00,2
2019-08-14 06:15:00,2
2019-08-14 06:17:00,5
2019-08-14 06:24:00,2
2019-08-14 06:25:00,2
2019-08-14 06:27:00,5
2019-08-14 06:34:00,2
2019-08-14 06:35:00,2
2019-08-14 06:37:00,5
2019-08-14 06:44:00,2
2019-08-14 06:45:00,2
2019-08-14 06:47:00,5
2019-08-14 06:54:00,2
2019-08-14 06:55:00,2
2019-08-14 06:57:00,5
2019-08-14 07:04:00,2
2019-08-14 07:05:00,2
2019-08-14 07:07:00,5
2019-08-14 07:14:00,2
2019-08-14 07:15:00,2
2019-08-14 07:17:00,5
2019-08-14 07:24:00,2
2019-08-14 07:25:00,2
2019-08-14 07:27:00,5
2019-08-14 07:34:00,2
2019-08-14 07:35:00,2
2019-08-14 07:37:00,5
2019-08-14 07:44:00,2
2019-08-14 07:45:00,2
2019-08-14 07:47:00,5
2019-08-14 07:54:00,2
2019-08-14 07:55:00,2
2019-08-14 07:57:00,5
2019-08-14 08:04:00,2
2019-08-14 08:05:00,2
2019-08-14 08:07:00,5
2019-08-14 08:14:00,2
2019-08-14 08:15:00,2
2019-08-14 08:17:00,5
2019-08-14 08:24:00,1
2019-08-14 08:25:00,3
2019-08-14 08:27:00,6
2019-08-14 08:34:00,1
2019-08-14 08:35:00,3
2019-08-14 08:37:00,6
2019-08-14 08:44:00,1
2019-08-14 08:45:00,3
2019-08-14 08:47:00,5
2019-08-14 08:54:00,1
2019-08-14 08:55:00,3
2019-08-14 08:57:00,5
2019-08-14 09:04:00,1
2019-08-14 09:05:00,3
2019-08-14 09:07:00,5
2019-08-14 09:14:00,1
2019-08-14 09:15:00,3
2019-08-14 09:17:00,5
2019-08-14 09:24:00,1
2019-08-14 09:25:00,3
2019-08-14 09:27:00,5
