1,"SELECT ObjID,r,g,i,u,redness,specObjID,z,ra,dec into mydb.Red_E_Galaxies_Oxygen FROM mydb.Red_E_Galaxies_Spec as gs   JOIN galSpecExtra as ge   ON gs.specObjID = ge.specObjid"
2019-08-14 09:46:00,1
