115,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-08-14 00:09:00,1
2019-08-14 00:45:00,1
2019-08-14 01:45:00,1
2019-08-14 02:01:00,1
2019-08-14 02:13:00,2
2019-08-14 02:45:00,1
2019-08-14 03:07:00,1
2019-08-14 03:45:00,1
2019-08-14 03:46:00,3
2019-08-14 03:47:00,4
2019-08-14 03:48:00,2
2019-08-14 04:45:00,1
2019-08-14 05:36:00,1
2019-08-14 05:45:00,1
2019-08-14 06:14:00,1
2019-08-14 06:45:00,1
2019-08-14 07:45:00,1
2019-08-14 07:47:00,3
2019-08-14 07:48:00,3
2019-08-14 07:49:00,1
2019-08-14 07:50:00,1
2019-08-14 08:45:00,1
2019-08-14 09:38:00,9
2019-08-14 09:46:00,1
2019-08-14 10:03:00,1
2019-08-14 10:05:00,1
2019-08-14 10:31:00,4
2019-08-14 10:45:00,1
2019-08-14 11:45:00,1
2019-08-14 12:25:00,9
2019-08-14 12:45:00,1
2019-08-14 13:44:00,1
2019-08-14 13:45:00,1
2019-08-14 13:52:00,9
2019-08-14 13:53:00,9
2019-08-14 14:45:00,1
2019-08-14 15:08:00,9
2019-08-14 15:45:00,1
2019-08-14 16:06:00,9
2019-08-14 16:45:00,1
2019-08-14 17:31:00,1
2019-08-14 17:32:00,8
2019-08-14 17:46:00,1
2019-08-14 17:56:00,1
2019-08-14 18:46:00,1
2019-08-14 19:46:00,1
