27,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-08-14 00:02:00,1
2019-08-14 00:03:00,1
2019-08-14 00:07:00,1
2019-08-14 00:08:00,1
2019-08-14 00:11:00,1
2019-08-14 00:13:00,1
2019-08-14 04:54:00,1
2019-08-14 04:56:00,1
2019-08-14 05:03:00,1
2019-08-14 05:05:00,2
2019-08-14 05:07:00,1
2019-08-14 05:08:00,1
2019-08-14 05:17:00,2
2019-08-14 05:18:00,1
2019-08-14 05:19:00,1
2019-08-14 23:34:00,1
2019-08-14 23:40:00,2
2019-08-14 23:45:00,1
2019-08-14 23:47:00,1
2019-08-14 23:50:00,1
2019-08-14 23:51:00,1
2019-08-14 23:54:00,1
2019-08-14 23:55:00,1
2019-08-14 23:57:00,1
