705,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-08-14 00:03:00,1
2019-08-14 00:07:00,1
2019-08-14 00:12:00,1
2019-08-14 00:22:00,1
2019-08-14 00:26:00,1
2019-08-14 00:37:00,1
2019-08-14 00:47:00,1
2019-08-14 00:57:00,1
2019-08-14 01:02:00,1
2019-08-14 01:04:00,1
2019-08-14 01:11:00,1
2019-08-14 01:15:00,1
2019-08-14 01:19:00,1
2019-08-14 01:29:00,1
2019-08-14 01:38:00,1
2019-08-14 01:42:00,1
2019-08-14 01:48:00,1
2019-08-14 01:52:00,1
2019-08-14 01:57:00,1
2019-08-14 02:02:00,1
2019-08-14 02:07:00,1
2019-08-14 02:11:00,1
2019-08-14 02:17:00,1
2019-08-14 02:26:00,1
2019-08-14 02:34:00,1
2019-08-14 02:38:00,1
2019-08-14 02:40:00,1
2019-08-14 02:42:00,1
2019-08-14 02:45:00,1
2019-08-14 02:49:00,1
2019-08-14 02:52:00,1
2019-08-14 02:55:00,1
2019-08-14 02:58:00,1
2019-08-14 03:01:00,1
2019-08-14 03:04:00,1
2019-08-14 03:07:00,1
2019-08-14 03:11:00,1
2019-08-14 03:12:00,1
2019-08-14 03:14:00,1
2019-08-14 03:18:00,1
2019-08-14 03:21:00,1
2019-08-14 03:24:00,1
2019-08-14 03:28:00,1
2019-08-14 03:32:00,1
2019-08-14 03:34:00,1
2019-08-14 03:37:00,1
2019-08-14 03:41:00,1
2019-08-14 03:45:00,1
2019-08-14 03:49:00,1
2019-08-14 03:53:00,1
2019-08-14 03:56:00,1
2019-08-14 03:58:00,1
2019-08-14 04:01:00,1
2019-08-14 04:05:00,1
2019-08-14 04:09:00,1
2019-08-14 04:10:00,1
2019-08-14 04:12:00,2
2019-08-14 04:13:00,1
2019-08-14 04:17:00,1
2019-08-14 04:21:00,1
2019-08-14 04:23:00,1
2019-08-14 04:25:00,1
2019-08-14 04:27:00,1
2019-08-14 04:28:00,1
2019-08-14 04:30:00,1
2019-08-14 04:33:00,1
2019-08-14 04:36:00,1
2019-08-14 04:40:00,1
2019-08-14 04:42:00,1
2019-08-14 04:45:00,1
2019-08-14 04:48:00,1
2019-08-14 04:52:00,1
2019-08-14 04:55:00,1
2019-08-14 04:58:00,1
2019-08-14 04:59:00,1
2019-08-14 05:02:00,1
2019-08-14 05:05:00,1
2019-08-14 05:09:00,1
2019-08-14 05:12:00,1
2019-08-14 05:16:00,1
2019-08-14 05:19:00,1
2019-08-14 05:22:00,1
2019-08-14 05:25:00,1
2019-08-14 05:28:00,1
2019-08-14 05:32:00,1
2019-08-14 05:37:00,1
2019-08-14 05:40:00,1
2019-08-14 05:41:00,1
2019-08-14 05:45:00,1
2019-08-14 05:46:00,1
2019-08-14 05:50:00,1
2019-08-14 06:02:00,1
2019-08-14 06:14:00,1
2019-08-14 06:15:00,1
2019-08-14 06:18:00,1
2019-08-14 06:19:00,1
2019-08-14 06:23:00,1
2019-08-14 06:26:00,1
2019-08-14 06:27:00,1
2019-08-14 06:36:00,1
