2,"select o.cntr_#,o.dist_x,o.name_#,o.ra_#,o.dec_#,o.ra,o.dec,o.w1mpro,o.w1sigmpro,o.w1snr,o.w2mpro,o.w2sigmpro,o.w2snr,o.w3mpro,o.w3sigmpro,o.w3snr,o.w4mpro,o.w4sigmpro into mydb.MyTable from MyDB.NonMasers_WISEfinal as o   full join MyDB.NonMasersRipchick as n where n.name=o.name_#"
2019-08-14 13:22:00,2
