1,"SELECT fieldid, photostatus, imagestatus_u, imagestatus_g, imagestatus_r, imagestatus_i, imagestatus_z, calibStatus_u, calibStatus_g, calibStatus_r, calibStatus_i, calibStatus_z FROM field where fieldid IN (#,#,#,#,#) order by fieldid"
2019-08-14 12:55:00,1
